timestamp_s,power_mw,sm_clock_mhz
1776366466.079,57557,885
1776366466.183,57885,885
1776366466.286,218226,885
1776366466.388,220037,885
1776366466.491,222184,885
1776366466.594,208388,885
1776366466.696,194037,885
1776366466.799,171667,885
1776366466.902,178702,885
1776366467.004,193709,885
1776366467.107,191569,885
1776366467.212,189750,885
1776366467.314,191897,885
1776366467.417,187884,885
1776366467.519,191897,885
1776366467.622,190359,885
1776366467.725,192498,885
1776366467.827,191897,885
1776366467.930,192170,885
1776366468.033,188540,885
1776366468.137,190687,885
1776366468.240,187275,885
1776366468.342,190687,885
1776366468.445,192772,885
1776366468.547,193435,885
1776366468.650,191288,885
1776366468.753,192498,885
1776366468.856,190023,885
1776366468.958,189750,885
1776366469.061,191897,885
1776366469.164,190960,885
1776366469.267,191897,885
1776366469.370,191569,885
1776366469.475,192170,885
1776366469.578,187884,885
1776366469.680,188212,885
1776366469.783,190023,885
1776366469.886,190960,885
1776366469.990,192170,885
1776366470.092,192170,885
1776366470.195,193709,885
1776366470.298,191569,885
1776366470.400,188405,885
1776366470.503,191569,885
1776366470.606,188821,885
1776366470.708,192170,885
1776366470.811,191897,885
1776366470.915,192498,885
1776366471.018,190960,885
1776366471.121,187884,885
1776366471.223,188821,885
1776366471.326,189750,885
1776366471.428,194037,885
1776366471.531,191897,885
1776366471.634,192170,885
1776366471.737,191484,885
1776366471.843,188540,885
1776366471.946,191569,885
1776366472.048,191569,885
1776366472.151,192170,885
1776366472.253,192170,885
1776366472.356,192772,885
1776366472.459,191897,885
1776366472.561,191569,885
1776366472.665,188212,885
1776366472.767,190687,885
1776366472.870,191288,885
1776366472.973,193107,885
1776366473.075,192498,885
1776366473.178,192498,885
1776366473.281,189422,885
1776366473.383,191288,885
1776366473.486,188076,885
1776366473.588,191288,885
1776366473.691,190960,885
1776366473.794,192696,885
1776366473.897,192498,885
1776366474.000,192969,885
1776366474.106,190359,885
1776366474.209,190960,885
1776366474.311,188405,885
1776366474.414,191897,885
1776366474.517,192498,885
1776366474.620,191897,885
1776366474.722,192498,885
1776366474.825,189014,885
1776366474.929,189343,885
1776366475.032,188405,885
1776366475.134,192696,885
1776366475.237,191156,885
1776366475.340,193634,885
1776366475.443,192696,885
1776366475.546,188733,885
1776366475.648,188926,885
1776366475.751,191680,885
1776366475.854,193305,885
1776366475.956,192367,885
1776366476.059,189944,885
1776366476.162,191484,885
1776366476.264,188076,885
1776366476.367,192564,885
1776366476.473,189536,885
1776366476.575,189536,885
1776366476.678,191962,885
1776366476.781,192290,885
1776366476.883,193167,885
1776366476.986,194106,885
1776366477.089,192290,885
1776366477.191,189810,885
1776366477.294,190413,885
1776366477.398,189810,885
1776366477.500,192290,885
1776366477.603,193167,885
1776366477.706,192290,885
1776366477.808,193167,885
1776366477.911,192893,885
1776366478.013,189208,885
1776366478.116,191078,885
1776366478.219,194106,885
1776366478.322,188598,885
1776366478.424,190139,885
1776366478.527,191352,885
1776366478.634,191962,885
1776366478.737,193167,885
1776366478.839,192893,885
1776366478.942,190139,885
1776366479.045,191078,885
1776366479.149,188926,885
1776366479.251,191962,885
