timestamp_s,power_mw,sm_clock_mhz
1776367758.138,60761,1095
1776367758.242,60761,1095
1776367758.344,259171,1095
1776367758.447,257959,1095
1776367758.550,261039,1095
1776367758.676,228243,1095
1776367758.779,213549,1095
1776367758.882,216910,1095
1776367758.985,213549,1095
1776367759.087,215698,1095
1776367759.190,215698,1095
1776367759.292,217848,1095
1776367759.395,216581,1095
1776367759.497,213767,1095
1776367759.600,217848,1095
1776367759.704,214378,1095
1776367759.807,215972,1095
1776367759.910,216910,1095
1776367760.013,217848,1095
1776367760.115,215972,1095
1776367760.218,213830,1095
1776367760.320,215972,1095
1776367760.423,218121,1095
1776367760.526,216581,1095
1776367760.628,216910,1095
1776367760.731,216910,1095
1776367760.834,217183,1095
1776367760.937,216581,1095
1776367761.040,213549,1095
1776367761.142,216300,1095
1776367761.245,218121,1095
1776367761.347,214432,1095
1776367761.450,216300,1095
1776367761.553,216300,1095
1776367761.656,218121,1095
1776367761.759,216581,1095
1776367761.862,217848,1095
1776367761.965,214158,1095
1776367762.068,216910,1095
1776367762.170,215972,1095
1776367762.275,216581,1095
1776367762.377,216581,1095
1776367762.480,216910,1095
1776367762.587,216910,1095
1776367762.690,217183,1095
1776367762.792,217183,1095
1776367762.895,217405,1095
1776367762.997,215698,1095
1776367763.100,217734,1095
1776367763.203,216581,1095
1776367763.305,216300,1095
1776367763.408,208815,1095
1776367763.511,217132,1095
1776367763.613,216803,1095
1776367763.716,212500,1095
1776367763.818,216521,1095
1776367763.921,217183,1095
1776367764.024,216193,1095
1776367764.126,216803,1095
1776367764.230,212226,1095
1776367764.332,216300,1095
1776367764.436,218071,1095
1776367764.538,214980,1095
1776367764.641,217848,1095
1776367764.743,216910,1095
1776367764.846,216521,1095
1776367764.949,217405,1095
1776367765.051,216193,1095
1776367765.154,216803,1095
1776367765.258,218071,1095
1776367765.360,217025,1095
1776367765.463,216743,1095
1776367765.566,215919,1095
1776367765.668,218294,1095
1776367765.771,217354,1095
1776367765.874,216414,1095
1776367765.976,219171,1095
1776367766.079,217405,1095
1776367766.183,218568,1095
1776367766.286,216743,1095
1776367766.388,216743,1095
1776367766.491,218294,1095
1776367766.593,216414,1095
1776367766.696,216743,1095
1776367766.799,217025,1095
1776367766.901,217628,1095
1776367767.005,218294,1095
1776367767.108,217025,1095
1776367767.210,215200,1095
1776367767.313,217354,1095
1776367767.416,218294,1095
1776367767.518,217957,1095
1776367767.621,217025,1095
1776367767.724,217025,1095
1776367767.826,219171,1095
1776367767.929,217354,1095
1776367768.033,215811,1095
1776367768.135,217957,1095
1776367768.238,218568,1095
1776367768.340,210571,1095
1776367768.443,217628,1095
1776367768.546,209960,1095
1776367768.649,217957,1095
1776367768.752,217628,1095
1776367768.855,215811,1095
1776367768.958,218568,1095
1776367769.060,217957,1095
1776367769.163,216743,1095
1776367769.266,217354,1095
1776367769.368,218294,1095
1776367769.471,216414,1095
1776367769.574,217628,1095
1776367769.676,217025,1095
1776367769.779,217628,1095
1776367769.883,217354,1095
1776367769.985,215200,1095
1776367770.088,216140,1095
1776367770.191,217957,1095
1776367770.293,209746,1095
1776367770.396,217734,1095
1776367770.499,217734,1095
1776367770.601,217405,1095
1776367770.704,216521,1095
1776367770.808,218947,1095
1776367770.911,218071,1095
1776367771.014,216803,1095
1776367771.116,209472,1095
1776367771.219,217734,1095
1776367771.322,217734,1095
1776367771.424,213439,1095
