timestamp_s,power_mw,sm_clock_mhz
1776358733.140,59278,975
1776358733.242,59278,975
1776358733.345,231841,975
1776358733.449,237349,975
1776358733.597,228710,975
1776358733.700,199215,975
1776358733.803,179251,975
1776358733.905,207203,975
1776358734.008,205386,975
1776358734.111,206600,975
1776358734.215,196787,975
1776358734.318,208417,975
1776358734.420,207203,975
1776358734.523,202301,975
1776358734.626,206874,975
1776358734.728,206600,975
1776358734.834,208417,975
1776358734.937,201087,975
1776358735.041,207203,975
1776358735.143,207203,975
1776358735.246,204783,975
1776358735.349,207203,975
1776358735.451,206600,975
1776358735.554,206271,975
1776358735.656,199614,975
1776358735.759,206663,975
1776358735.862,206663,975
1776358735.965,197799,975
1776358736.067,206992,975
1776358736.170,206389,975
1776358736.272,203909,975
1776358736.375,207328,975
1776358736.478,206663,975
1776358736.580,206389,975
1776358736.683,201484,975
1776358736.786,207602,975
1776358736.888,206992,975
1776358736.993,205787,975
1776358737.095,206452,975
1776358737.198,207328,975
1776358737.301,199340,975
1776358737.403,206992,975
1776358737.506,207328,975
1776358737.608,198127,975
1776358737.711,207116,975
1776358737.814,206663,975
1776358737.916,204365,975
1776358738.020,207328,975
1776358738.122,208929,975
1776358738.225,207992,975
1776358738.327,202216,975
1776358738.430,207718,975
1776358738.533,207718,975
1776358738.635,205240,975
1776358738.738,206178,975
1776358738.840,207718,975
1776358738.944,207116,975
1776358739.047,199410,975
1776358739.149,207390,975
1776358739.252,207718,975
1776358739.355,207992,975
1776358739.457,202489,975
1776358739.560,207992,975
1776358739.666,207116,975
1776358739.769,197925,975
1776358739.873,207992,975
1776358739.976,208601,975
1776358740.078,207390,975
1776358740.181,207116,975
1776358740.283,207390,975
1776358740.386,206178,975
1776358740.489,204029,975
1776358740.591,207116,975
1776358740.694,206452,975
1776358740.797,198198,975
1776358740.900,207116,975
1776358741.002,208328,975
1776358741.105,200676,975
1776358741.208,207718,975
1776358741.310,207718,975
1776358741.413,204967,975
1776358741.515,208328,975
1776358741.618,207718,975
1776358741.720,207116,975
1776358741.823,199738,975
1776358741.927,207116,975
1776358742.030,198198,975
1776358742.133,207116,975
1776358742.235,206780,975
1776358742.338,204967,975
1776358742.440,207992,975
1776358742.543,209531,975
1776358742.645,208929,975
1776358742.748,203099,975
1776358742.850,208929,975
1776358742.954,207718,975
1776358743.056,205240,975
1776358743.159,206178,975
1776358743.261,208328,975
1776358743.364,207718,975
1776358743.466,200074,975
1776358743.569,207116,975
1776358743.672,207718,975
1776358743.774,200949,975
1776358743.877,208328,975
1776358743.980,208328,975
1776358744.083,204967,975
1776358744.185,207390,975
1776358744.288,207390,975
1776358744.391,206452,975
1776358744.496,201155,975
1776358744.599,207718,975
1776358744.702,207718,975
1776358744.806,197596,975
1776358744.908,208328,975
1776358745.011,207390,975
1776358745.113,203701,975
1776358745.216,207390,975
1776358745.319,207718,975
1776358745.421,206780,975
1776358745.524,204639,975
1776358745.627,207390,975
1776358745.729,207116,975
1776358745.832,198526,975
1776358745.935,208601,975
1776358746.038,208328,975
1776358746.140,202094,975
1776358746.243,201484,975
1776358746.345,207602,975
1776358746.448,207602,975
1776358746.551,198127,975
1776358746.653,209746,975
1776358746.756,208204,975
1776358746.860,199011,975
1776358746.963,207328,975
1776358747.065,209746,975
1776358747.168,207931,975
1776358747.271,202696,975
1776358747.373,207602,975
1776358747.476,208204,975
1776358747.579,198127,975
1776358747.682,206389,975
1776358747.785,209472,975
1776358747.888,208541,975
1776358747.991,207328,975
1776358748.093,198730,975
1776358748.196,209143,975
1776358748.298,208815,975
1776358748.401,208541,975
1776358748.504,203635,975
1776358748.606,199818,975
1776358748.709,208204,975
1776358748.812,207931,975
1776358748.914,199614,975
1776358749.017,209143,975
1776358749.120,207328,975
1776358749.226,205450,975
1776358749.328,207602,975
1776358749.431,208541,975
1776358749.535,209143,975
1776358749.637,201484,975
1776358749.740,208541,975
1776358749.843,208541,975
1776358749.946,206389,975
1776358750.049,207540,975
1776358750.152,209028,975
1776358750.255,205057,975
1776358750.358,199544,975
1776358750.463,207931,975
1776358750.565,207602,975
1776358750.668,200484,975
1776358750.770,202630,975
1776358750.873,207814,975
1776358750.976,207540,975
1776358751.078,198933,975
1776358751.181,210297,975
1776358751.284,208815,975
1776358751.388,200279,975
1776358751.491,207814,975
1776358751.593,207602,975
1776358751.696,209686,975
1776358751.798,201690,975
1776358751.901,208417,975
1776358752.004,207540,975
1776358752.107,207814,975
1776358752.209,206271,975
1776358752.312,205386,975
1776358752.415,207814,975
1776358752.518,207540,975
1776358752.620,208417,975
1776358752.723,198330,975
1776358752.826,209028,975
1776358752.928,208754,975
1776358753.031,206600,975
1776358753.134,205660,975
1776358753.237,207814,975
1776358753.341,207814,975
1776358753.444,208204,975
1776358753.546,207328,975
1776358753.652,201155,975
1776358753.755,207931,975
1776358753.858,207992,975
1776358753.960,198730,975
1776358754.063,208328,975
1776358754.166,208328,975
1776358754.269,204967,975
1776358754.371,199136,975
1776358754.474,207718,975
1776358754.579,209531,975
1776358754.681,201484,975
1776358754.784,207992,975
1776358754.887,207390,975
1776358754.991,205576,975
1776358755.094,208541,975
1776358755.197,207602,975
1776358755.299,207328,975
1776358755.402,200279,975
1776358755.505,208541,975
1776358755.607,207931,975
1776358755.710,198730,975
1776358755.813,208929,975
1776358755.917,207718,975
1776358756.020,199340,975
1776358756.123,207602,975
1776358756.225,207328,975
1776358756.328,201559,975
1776358756.430,207390,975
1776358756.533,207718,975
1776358756.636,205576,975
1776358756.738,198198,975
1776358756.841,207116,975
1776358756.944,209258,975
1776358757.046,204967,975
1776358757.149,208328,975
1776358757.252,208601,975
1776358757.354,206780,975
1776358757.457,200949,975
1776358757.560,209258,975
1776358757.662,207779,975
1776358757.765,205576,975
1776358757.869,208114,975
1776358757.972,208388,975
1776358758.075,208716,975
1776358758.181,203219,975
1776358758.285,207779,975
1776358758.387,207779,975
1776358758.491,198932,975
1776358758.594,207779,975
1776358758.696,209317,975
1776358758.799,203219,975
1776358758.901,208388,975
1776358759.004,208388,975
1776358759.107,207177,975
1776358759.209,206904,975
1776358759.312,209653,975
1776358759.414,207505,975
1776358759.517,200142,975
1776358759.620,208114,975
1776358759.723,209044,975
1776358759.825,201072,975
1776358759.928,208716,975
1776358760.030,208388,975
1776358760.133,205030,975
1776358760.236,198604,975
1776358760.338,209317,975
1776358760.441,203219,975
1776358760.545,208716,975
1776358760.648,207505,975
1776358760.750,206241,975
1776358760.853,206241,975
1776358760.956,209044,975
1776358761.058,207177,975
1776358761.161,200142,975
1776358761.264,207779,975
1776358761.366,209653,975
1776358761.469,206904,975
1776358761.573,207779,975
1776358761.675,207505,975
1776358761.778,207177,975
1776358761.881,197995,975
1776358761.983,207779,975
1776358762.086,207779,975
1776358762.189,202891,975
1776358762.291,208114,975
1776358762.394,208388,975
1776358762.498,206904,975
1776358762.601,206241,975
1776358762.709,208716,975
1776358762.811,207177,975
1776358762.914,205967,975
1776358763.016,208114,975
1776358763.119,209317,975
1776358763.222,207505,975
