timestamp_s,power_mw,sm_clock_mhz
1776364743.318,55408,615
1776364743.421,136295,615
1776364743.523,164960,615
1776364743.626,166771,615
1776364743.729,163421,615
1776364743.832,165842,615
1776364743.937,165233,615
1776364744.039,146876,615
1776364744.142,148141,615
1776364744.246,144877,615
1776364744.349,147478,615
1776364744.451,142462,615
1776364744.554,145815,615
1776364744.657,141196,615
1776364744.763,146275,615
1776364744.865,140169,615
1776364744.968,144604,615
1776364745.071,138773,615
1776364745.174,144002,615
1776364745.277,149176,615
1776364745.379,143674,615
1776364745.483,146753,615
1776364745.585,142126,615
1776364745.688,146753,615
1776364745.791,135084,615
1776364745.893,145065,615
1776364745.996,137233,615
1776364746.099,144456,615
1776364746.201,149176,615
1776364746.304,144002,615
1776364746.407,145666,615
1776364746.511,141524,615
1776364746.613,145815,615
1776364746.716,140586,615
1776364746.819,145815,615
1776364746.921,139047,615
1776364747.024,148895,615
1776364747.128,144456,615
1776364747.231,146753,615
1776364747.334,143064,615
1776364747.436,146275,615
1776364747.539,138631,615
1776364747.642,145487,615
1776364747.744,132942,615
1776364747.847,145065,615
1776364747.950,141853,615
1776364748.052,144877,615
1776364748.155,146753,615
1776364748.258,143674,615
1776364748.362,145213,615
1776364748.464,140313,615
1776364748.567,146425,615
1776364748.670,139047,615
1776364748.772,145487,615
1776364748.875,142918,615
1776364748.978,142462,615
1776364749.080,148742,615
1776364749.183,147204,615
1776364749.291,148293,615
1776364749.394,146275,615
1776364749.496,148141,615
1776364749.599,146753,615
1776364749.702,147629,615
1776364749.805,147027,615
1776364749.908,148293,615
1776364750.012,147813,615
1776364750.115,147629,615
1776364750.217,148293,615
1776364750.320,146275,615
1776364750.423,147478,615
1776364750.526,149023,615
1776364750.629,148141,615
1776364750.732,144456,615
1776364750.835,148293,615
1776364750.939,148293,615
1776364751.041,147629,615
1776364751.144,143338,615
1776364751.247,147629,615
1776364751.350,149778,615
1776364751.453,142736,615
1776364751.556,149176,615
1776364751.659,146425,615
1776364751.763,148567,615
1776364751.866,146425,615
1776364751.968,148293,615
1776364752.071,148895,615
1776364752.174,146425,615
1776364752.276,148567,615
1776364752.379,147355,615
1776364752.482,147629,615
1776364752.585,147965,615
1776364752.689,146753,615
1776364752.792,143064,615
1776364752.894,147027,615
1776364752.997,149504,615
1776364753.100,147629,615
1776364753.202,144276,615
1776364753.305,148293,615
1776364753.408,147965,615
1776364753.510,146753,615
1776364753.621,141998,615
1776364753.724,148445,615
1776364753.826,147177,615
1776364753.929,148719,615
1776364754.032,146575,615
1776364754.134,148445,615
1776364754.238,147780,615
1776364754.342,147177,615
1776364754.444,142882,615
1776364754.547,146903,615
1776364754.650,147780,615
1776364754.752,147780,615
1776364754.855,143821,615
1776364754.958,146903,615
1776364755.060,148116,615
1776364755.163,149047,615
1776364755.266,146903,615
1776364755.370,149329,615
1776364755.472,148116,615
1776364755.575,147506,615
1776364755.678,147780,615
1776364755.780,145636,615
1776364755.883,148445,615
1776364755.986,147780,615
1776364756.089,142272,615
1776364756.192,148719,615
1776364756.295,147177,615
1776364756.399,146575,615
1776364756.501,150589,615
1776364756.604,146575,615
1776364756.707,149047,615
1776364756.809,148445,615
1776364756.912,146903,615
1776364757.015,147506,615
1776364757.117,148116,615
1776364757.220,147506,615
1776364757.323,147780,615
1776364757.427,149329,615
1776364757.530,147177,615
1776364757.633,147506,615
1776364757.735,147177,615
1776364757.838,145965,615
1776364757.941,147177,615
1776364758.044,148445,615
1776364758.146,148719,615
1776364758.249,141669,615
1776364758.359,148116,615
1776364758.463,147177,615
1776364758.565,148445,615
1776364758.668,147506,615
1776364758.771,148445,615
1776364758.874,148719,615
1776364758.977,146903,615
1776364759.080,146903,615
1776364759.183,146575,615
1776364759.286,148445,615
1776364759.388,148445,615
1776364759.491,143631,615
1776364759.594,148871,615
1776364759.696,148719,615
1776364759.799,149047,615
1776364759.902,146293,615
1776364760.005,149047,615
1776364760.108,147328,615
1776364760.211,147657,615
1776364760.314,147657,615
1776364760.416,146114,615
1776364760.519,147931,615
1776364760.622,147657,615
1776364760.725,147931,615
1776364760.827,148871,615
1776364760.930,146725,615
1776364761.033,148871,615
1776364761.136,143028,615
