timestamp_s,power_mw,sm_clock_mhz
1776358087.134,56346,765
1776358087.237,56674,765
1776358087.340,192498,765
1776358087.442,193107,765
1776358087.545,195856,765
1776358087.648,198932,765
1776358087.751,171995,765
1776358087.854,178100,765
1776358087.958,167981,765
1776358088.061,176562,765
1776358088.163,169246,765
1776358088.266,173814,765
1776358088.369,175079,765
1776358088.471,169519,765
1776358088.574,174743,765
1776358088.677,175953,765
1776358088.780,169091,765
1776358088.884,174922,765
1776358088.987,175953,765
1776358089.090,169091,765
1776358089.192,176462,765
1776358089.295,174320,765
1776358089.398,170784,765
1776358089.501,177827,765
1776358089.604,172780,765
1776358089.708,175258,765
1776358089.811,170029,765
1776358089.914,176462,765
1776358090.017,174594,765
1776358090.120,169420,765
1776358090.222,169693,765
1776358090.325,173109,765
1776358090.428,175258,765
1776358090.531,170303,765
1776358090.634,177673,765
1776358090.738,174922,765
1776358090.844,168818,765
1776358090.947,178009,765
1776358091.049,174773,765
1776358091.152,170806,765
1776358091.257,170303,765
1776358091.360,179494,765
1776358091.462,172018,765
1776358091.565,177673,765
1776358091.668,170631,765
1776358091.771,171569,765
1776358091.873,177855,765
1776358091.976,169264,765
1776358092.079,172444,765
1776358092.182,175711,765
1776358092.285,171134,765
1776358092.388,178794,765
1776358092.490,173382,765
1776358092.593,176924,765
1776358092.696,168991,765
1776358092.798,174499,765
1776358092.902,169867,765
1776358093.005,177581,765
1776358093.108,174773,765
1776358093.210,171416,765
1776358093.313,178192,765
1776358093.416,173888,765
1776358093.519,170959,765
1776358093.621,176314,765
1776358093.724,170806,765
1776358093.827,176314,765
1776358093.930,171134,765
1776358094.033,178192,765
1776358094.136,174499,765
1776358094.239,171416,765
1776358094.341,176642,765
1776358094.444,172018,765
1776358094.547,170477,765
1776358094.650,169593,765
1776358094.752,170203,765
1776358094.855,174773,765
1776358094.959,171745,765
1776358095.064,178465,765
1776358095.168,172347,765
1776358095.271,171134,765
1776358095.373,176314,765
1776358095.476,172347,765
1776358095.579,173286,765
1776358095.683,177581,765
1776358095.785,169264,765
1776358095.888,173286,765
1776358095.991,171134,765
1776358096.093,178794,765
1776358096.196,172621,765
1776358096.299,173560,765
