timestamp_s,power_mw,sm_clock_mhz
1776364527.976,55134,585
1776364528.079,55134,585
1776364528.182,163421,585
1776364528.285,161610,585
1776364528.388,161776,585
1776364528.491,160946,585
1776364528.596,161274,585
1776364528.698,149778,585
1776364528.801,144456,585
1776364528.904,147478,585
1776364529.007,142126,585
1776364529.110,137562,585
1776364529.212,139375,585
1776364529.315,142590,585
1776364529.419,141853,585
1776364529.522,139711,585
1776364529.625,139711,585
1776364529.728,139711,585
1776364529.833,139711,585
1776364529.936,140313,585
1776364530.039,141981,585
1776364530.144,141196,585
1776364530.247,139375,585
1776364530.349,139711,585
1776364530.452,140586,585
1776364530.555,139375,585
1776364530.657,139985,585
1776364530.760,138773,585
1776364530.863,142736,585
1776364530.966,141853,585
1776364531.069,141196,585
1776364531.172,140586,585
1776364531.275,139985,585
1776364531.377,139047,585
1776364531.480,139711,585
1776364531.583,139985,585
1776364531.686,139047,585
1776364531.788,141524,585
1776364531.891,141524,585
1776364531.995,139985,585
1776364532.098,141524,585
1776364532.203,140313,585
1776364532.306,139375,585
1776364532.409,140586,585
1776364532.512,139711,585
1776364532.614,141853,585
1776364532.717,141853,585
1776364532.820,140313,585
1776364532.923,140586,585
1776364533.025,140586,585
1776364533.128,139711,585
1776364533.231,139985,585
1776364533.333,140313,585
1776364533.436,142126,585
1776364533.539,141853,585
1776364533.642,140922,585
1776364533.747,139711,585
1776364533.850,140586,585
1776364533.953,140586,585
1776364534.056,139985,585
1776364534.159,139985,585
1776364534.261,139047,585
1776364534.364,141853,585
1776364534.469,140313,585
1776364534.572,139985,585
1776364534.674,139985,585
1776364534.777,139047,585
1776364534.880,139711,585
1776364534.982,139047,585
1776364535.085,140586,585
1776364535.188,142126,585
1776364535.290,140922,585
1776364535.393,139375,585
1776364535.498,140313,585
1776364535.600,139375,585
1776364535.703,139711,585
1776364535.806,139985,585
1776364535.909,140922,585
1776364536.011,140922,585
1776364536.114,140586,585
1776364536.217,139711,585
1776364536.320,139985,585
1776364536.424,144604,585
1776364536.529,140456,585
1776364536.632,140730,585
1776364536.734,139854,585
1776364536.837,139854,585
1776364536.940,140730,585
1776364537.042,140456,585
1776364537.145,141067,585
1776364537.249,140128,585
1776364537.352,140456,585
1776364537.454,140456,585
1776364537.557,140456,585
1776364537.660,139854,585
1776364537.762,140730,585
1776364537.865,141067,585
1776364537.968,140730,585
1776364538.071,140456,585
1776364538.174,140730,585
1776364538.277,139189,585
1776364538.380,139518,585
1776364538.482,140128,585
1776364538.585,141998,585
1776364538.688,141669,585
1776364538.791,139518,585
1776364538.895,140128,585
1776364538.998,139854,585
1776364539.100,140128,585
1776364539.204,140600,585
1776364539.306,142608,585
1776364539.409,140600,585
1776364539.512,141211,585
1776364539.614,140271,585
1776364539.717,140874,585
1776364539.820,139057,585
1776364539.923,139997,585
1776364540.026,140600,585
1776364540.129,143968,585
1776364540.231,141485,585
1776364540.334,141341,585
1776364540.437,140874,585
1776364540.540,139331,585
1776364540.642,140271,585
1776364540.745,140600,585
1776364540.848,140874,585
1776364540.952,142754,585
1776364541.058,142143,585
1776364541.161,140874,585
1776364541.263,140600,585
1776364541.366,140874,585
1776364541.469,140874,585
1776364541.572,141211,585
1776364541.675,140271,585
1776364541.777,142143,585
1776364541.880,142754,585
1776364541.983,141485,585
1776364542.085,141211,585
1776364542.188,140874,585
1776364542.291,139660,585
1776364542.394,140271,585
1776364542.496,140271,585
1776364542.599,141485,585
1776364542.703,142143,585
1776364542.805,142417,585
1776364542.908,141485,585
1776364543.011,140874,585
1776364543.113,139660,585
1776364543.216,139997,585
1776364543.319,143631,585
1776364543.422,143028,585
1776364543.525,141814,585
1776364543.629,141485,585
1776364543.731,141211,585
1776364543.834,140600,585
1776364543.937,140874,585
1776364544.040,140271,585
1776364544.142,139331,585
1776364544.245,143357,585
1776364544.348,142754,585
1776364544.451,141814,585
1776364544.554,141211,585
1776364544.657,140874,585
1776364544.760,140874,585
1776364544.862,140600,585
1776364544.965,140874,585
1776364545.068,142754,585
1776364545.170,142143,585
1776364545.273,140600,585
1776364545.376,140600,585
1776364545.483,141485,585
1776364545.585,140874,585
1776364545.688,140874,585
1776364545.791,140600,585
1776364545.894,139331,585
1776364545.996,142143,585
1776364546.099,141341,585
1776364546.202,141341,585
1776364546.305,141067,585
1776364546.408,141067,585
1776364546.510,139518,585
1776364546.613,139854,585
1776364546.716,140730,585
1776364546.818,140128,585
1776364546.921,142272,585
1776364547.023,141341,585
1776364547.126,141067,585
1776364547.230,140456,585
1776364547.333,140730,585
1776364547.435,141341,585
1776364547.538,140128,585
1776364547.641,139518,585
1776364547.744,141341,585
1776364547.847,141669,585
1776364547.950,140730,585
1776364548.053,140730,585
1776364548.156,139854,585
1776364548.259,140456,585
1776364548.361,139854,585
1776364548.464,142272,585
1776364548.567,141669,585
