timestamp_s,power_mw,sm_clock_mhz
1776357656.441,55408,630
1776357656.545,56017,630
1776357656.648,164800,630
1776357656.751,168317,630
1776357656.855,167708,630
1776357656.957,169519,630
1776357657.060,160345,630
1776357657.163,160946,630
1776357657.266,145815,630
1776357657.369,150106,630
1776357657.472,146753,630
1776357657.575,145994,630
1776357657.677,144877,630
1776357657.780,144276,630
1776357657.883,145065,630
1776357657.986,144604,630
1776357658.088,144877,630
1776357658.191,145213,630
1776357658.294,144604,630
1776357658.397,144002,630
1776357658.500,146144,630
1776357658.603,144877,630
1776357658.705,144604,630
1776357658.808,146753,630
1776357658.911,144604,630
1776357659.016,144604,630
1776357659.119,146425,630
1776357659.223,146144,630
1776357659.325,144604,630
1776357659.428,146144,630
1776357659.531,144877,630
1776357659.633,144276,630
1776357659.736,144604,630
1776357659.839,145487,630
1776357659.941,144877,630
1776357660.045,146144,630
1776357660.148,144877,630
1776357660.251,144877,630
1776357660.353,144276,630
1776357660.456,146144,630
1776357660.559,145487,630
1776357660.662,144276,630
1776357660.764,146425,630
1776357660.867,144604,630
1776357660.970,147355,630
1776357661.073,146753,630
1776357661.176,145213,630
1776357661.279,144276,630
1776357661.382,145487,630
1776357661.484,144276,630
1776357661.587,146425,630
1776357661.690,146753,630
1776357661.792,144604,630
1776357661.895,144877,630
1776357661.999,147629,630
1776357662.102,145487,630
1776357662.204,144276,630
1776357662.307,145815,630
1776357662.410,145487,630
1776357662.513,144604,630
1776357662.615,146144,630
1776357662.718,144877,630
1776357662.821,144877,630
1776357662.925,146753,630
1776357663.028,144877,630
1776357663.130,145213,630
1776357663.233,146425,630
1776357663.336,144877,630
1776357663.441,144604,630
1776357663.544,146425,630
1776357663.647,145487,630
1776357663.750,145487,630
1776357663.853,144877,630
1776357663.955,145362,630
1776357664.058,145362,630
1776357664.161,144423,630
1776357664.264,145965,630
1776357664.366,145965,630
1776357664.469,144423,630
1776357664.572,145965,630
1776357664.675,145362,630
1776357664.778,144149,630
1776357664.881,146903,630
1776357664.983,145362,630
1776357665.086,145026,630
1776357665.189,146575,630
1776357665.292,145362,630
1776357665.394,144752,630
1776357665.498,147177,630
1776357665.601,145636,630
1776357665.704,146575,630
1776357665.807,145362,630
1776357665.910,145362,630
1776357666.013,144423,630
1776357666.115,145636,630
1776357666.218,145636,630
1776357666.321,148719,630
1776357666.424,145636,630
1776357666.528,146293,630
1776357666.631,144752,630
1776357666.733,145636,630
1776357666.836,144752,630
1776357666.939,147177,630
1776357667.041,147780,630
1776357667.144,144752,630
1776357667.247,145362,630
1776357667.350,146575,630
1776357667.453,144423,630
1776357667.556,145362,630
1776357667.659,145636,630
1776357667.761,145636,630
1776357667.864,145362,630
1776357667.970,147177,630
1776357668.072,145362,630
1776357668.175,145362,630
1776357668.278,147780,630
1776357668.381,145965,630
1776357668.484,145026,630
1776357668.586,146903,630
1776357668.689,144752,630
1776357668.792,144752,630
1776357668.894,145636,630
1776357668.997,145636,630
1776357669.100,145026,630
1776357669.203,145362,630
1776357669.306,145965,630
1776357669.409,145362,630
1776357669.511,145026,630
1776357669.614,146903,630
1776357669.717,145636,630
1776357669.819,145026,630
1776357669.922,146293,630
1776357670.025,144752,630
1776357670.129,145511,630
1776357670.233,145636,630
1776357670.336,145636,630
1776357670.439,144900,630
1776357670.541,148445,630
1776357670.644,146114,630
1776357670.747,145174,630
1776357670.849,145636,630
1776357670.952,145511,630
1776357671.055,144149,630
1776357671.157,144604,630
1776357671.260,146425,630
1776357671.363,144877,630
1776357671.466,144877,630
1776357671.568,146425,630
1776357671.671,145213,630
1776357671.774,145213,630
1776357671.877,146903,630
1776357671.980,146144,630
1776357672.083,145487,630
1776357672.186,146425,630
1776357672.288,146425,630
1776357672.394,144752,630
1776357672.497,146575,630
1776357672.601,145362,630
1776357672.705,145026,630
1776357672.808,144604,630
1776357672.910,145815,630
1776357673.013,145362,630
1776357673.116,144877,630
1776357673.218,146425,630
1776357673.321,145965,630
1776357673.424,145026,630
1776357673.527,147506,630
1776357673.630,145026,630
1776357673.733,145362,630
1776357673.836,146753,630
1776357673.938,147027,630
1776357674.041,145213,630
1776357674.144,147629,630
1776357674.246,145815,630
1776357674.349,145487,630
1776357674.452,146425,630
1776357674.556,144456,630
1776357674.659,147478,630
1776357674.761,145338,630
1776357674.864,145065,630
1776357674.967,145815,630
1776357675.070,146275,630
1776357675.172,145213,630
1776357675.275,145338,630
1776357675.378,146144,630
1776357675.482,145815,630
1776357675.585,145213,630
1776357675.687,145815,630
1776357675.790,145487,630
1776357675.893,146144,630
1776357675.995,148567,630
1776357676.098,145815,630
1776357676.201,145815,630
1776357676.304,145487,630
1776357676.408,146275,630
1776357676.511,145213,630
1776357676.613,148567,630
1776357676.716,146425,630
1776357676.822,145213,630
1776357676.924,144877,630
1776357677.027,146753,630
1776357677.130,146144,630
1776357677.233,145213,630
1776357677.336,146876,630
1776357677.439,146425,630
1776357677.541,145487,630
1776357677.644,147355,630
1776357677.747,146144,630
1776357677.850,146144,630
1776357677.952,146144,630
1776357678.056,145815,630
1776357678.158,145815,630
1776357678.261,145213,630
1776357678.364,146753,630
1776357678.467,147027,630
1776357678.570,145815,630
1776357678.673,146144,630
1776357678.775,145487,630
1776357678.878,144456,630
1776357678.981,145815,630
1776357679.085,144877,630
1776357679.188,145487,630
1776357679.291,145213,630
1776357679.394,144877,630
1776357679.496,145815,630
1776357679.600,146144,630
1776357679.703,145487,630
1776357679.806,145213,630
1776357679.908,147027,630
1776357680.011,145666,630
1776357680.114,145213,630
1776357680.216,146876,630
1776357680.319,145666,630
1776357680.422,145213,630
1776357680.525,146425,630
1776357680.628,146425,630
1776357680.731,145666,630
1776357680.834,147965,630
1776357680.937,145213,630
