timestamp_s,power_mw,sm_clock_mhz
1776367327.435,59943,1020
1776367327.538,221551,1020
1776367327.641,248316,1020
1776367327.744,247713,1020
1776367327.848,242138,1020
1776367327.954,201292,1020
1776367328.057,213546,1020
1776367328.160,214816,1020
1776367328.262,208967,1020
1776367328.365,212660,1020
1776367328.468,204992,1020
1776367328.570,214487,1020
1776367328.673,211727,1020
1776367328.777,213546,1020
1776367328.880,204992,1020
1776367328.982,213272,1020
1776367329.085,205267,1020
1776367329.187,213875,1020
1776367329.293,202507,1020
1776367329.395,213986,1020
1776367329.498,204118,1020
1776367329.602,214597,1020
1776367329.705,213328,1020
1776367329.807,213054,1020
1776367329.910,205386,1020
1776367330.013,213054,1020
1776367330.115,202904,1020
1776367330.218,214597,1020
1776367330.321,204118,1020
1776367330.424,213657,1020
1776367330.527,209357,1020
1776367330.629,214871,1020
1776367330.732,204118,1020
1776367330.835,214597,1020
1776367330.937,209960,1020
1776367331.040,213439,1020
1776367331.143,211624,1020
1776367331.245,213110,1020
1776367331.348,208815,1020
1776367331.451,214049,1020
1776367331.553,211897,1020
1776367331.656,213110,1020
1776367331.760,215254,1020
1776367331.863,214049,1020
1776367331.965,214049,1020
1776367332.068,215590,1020
1776367332.170,213110,1020
1776367332.273,213767,1020
1776367332.375,215590,1020
1776367332.478,215919,1020
1776367332.582,215919,1020
1776367332.684,214049,1020
1776367332.787,214651,1020
1776367332.890,215254,1020
1776367332.993,206992,1020
1776367333.095,214651,1020
1776367333.198,209746,1020
1776367333.301,214980,1020
1776367333.403,214980,1020
1776367333.506,215590,1020
1776367333.609,214049,1020
1776367333.712,215254,1020
1776367333.814,207602,1020
1776367333.917,214049,1020
1776367334.020,215919,1020
1776367334.126,213767,1020
1776367334.229,203307,1020
1776367334.332,214651,1020
1776367334.434,210685,1020
1776367334.537,214378,1020
1776367334.640,206663,1020
1776367334.742,214980,1020
1776367334.845,213110,1020
1776367334.948,213439,1020
1776367335.050,210082,1020
1776367335.153,216803,1020
1776367335.256,210959,1020
1776367335.360,214378,1020
1776367335.463,203909,1020
1776367335.565,213767,1020
1776367335.668,212500,1020
1776367335.771,215919,1020
1776367335.873,211295,1020
1776367335.976,215254,1020
1776367336.079,207931,1020
1776367336.181,216193,1020
1776367336.284,214651,1020
1776367336.387,212836,1020
1776367336.490,214980,1020
1776367336.593,214049,1020
1776367336.695,214378,1020
1776367336.799,216193,1020
1776367336.901,215254,1020
1776367337.004,214378,1020
1776367337.106,214980,1020
1776367337.209,215254,1020
1776367337.313,214980,1020
1776367337.416,213767,1020
1776367337.519,215254,1020
1776367337.621,214980,1020
1776367337.724,206663,1020
1776367337.826,214378,1020
1776367337.929,206061,1020
1776367338.032,214049,1020
1776367338.134,203635,1020
1776367338.237,214651,1020
1776367338.340,204848,1020
1776367338.443,216193,1020
1776367338.546,208204,1020
1776367338.648,214049,1020
1776367338.754,216193,1020
1776367338.857,215590,1020
1776367338.959,212500,1020
1776367339.062,214049,1020
1776367339.166,215254,1020
1776367339.269,213439,1020
1776367339.371,215919,1020
1776367339.474,213767,1020
1776367339.576,214651,1020
1776367339.679,214651,1020
1776367339.782,214378,1020
1776367339.884,215919,1020
1776367339.987,215919,1020
1776367340.090,214378,1020
1776367340.193,215254,1020
1776367340.296,206389,1020
1776367340.398,213767,1020
1776367340.501,209746,1020
1776367340.603,214651,1020
1776367340.706,203909,1020
1776367340.809,213767,1020
1776367340.911,205177,1020
1776367341.014,216521,1020
1776367341.117,214651,1020
1776367341.221,213110,1020
1776367341.323,214378,1020
1776367341.426,213439,1020
1776367341.529,215254,1020
1776367341.631,213767,1020
1776367341.734,215590,1020
1776367341.836,213767,1020
1776367341.939,214980,1020
1776367342.042,216803,1020
1776367342.145,207328,1020
1776367342.248,213767,1020
1776367342.351,211624,1020
1776367342.453,214378,1020
1776367342.559,204238,1020
1776367342.662,215590,1020
1776367342.765,210959,1020
1776367342.870,214049,1020
1776367342.972,208815,1020
