timestamp_s,power_mw,sm_clock_mhz
1776357441.097,55190,555
1776357441.200,131403,555
1776357441.303,157758,555
1776357441.406,158360,555
1776357441.508,155609,555
1776357441.611,154069,555
1776357441.714,158970,555
1776357441.817,146753,555
1776357441.919,145815,555
1776357442.022,137233,555
1776357442.129,144604,555
1776357442.231,136960,555
1776357442.334,133872,555
1776357442.437,136295,555
1776357442.547,136624,555
1776357442.660,136295,555
1776357442.763,133681,555
1776357442.866,138587,555
1776357442.968,139189,555
1776357443.071,137100,555
1776357443.174,137100,555
1776357443.277,136764,555
1776357443.380,137374,555
1776357443.482,136764,555
1776357443.585,135222,555
1776357443.688,134948,555
1776357443.790,134620,555
1776357443.893,136161,555
1776357443.996,136161,555
1776357444.099,134291,555
1776357444.201,136435,555
1776357444.306,137100,555
1776357444.409,134620,555
1776357444.512,134948,555
1776357444.614,135832,555
1776357444.717,137100,555
1776357444.820,137374,555
1776357444.923,137100,555
1776357445.025,137100,555
1776357445.128,134428,555
1776357445.231,137100,555
1776357445.335,136764,555
1776357445.438,134620,555
1776357445.540,136435,555
1776357445.643,136161,555
1776357445.746,136300,555
1776357445.848,134428,555
1776357445.951,135086,555
1776357446.054,140271,555
1776357446.157,138117,555
1776357446.260,138117,555
1776357446.363,136300,555
1776357446.466,135971,555
1776357446.569,138117,555
1776357446.671,137240,555
1776357446.774,135360,555
1776357446.877,136903,555
1776357446.980,136574,555
1776357447.082,136903,555
1776357447.193,135086,555
1776357447.296,136903,555
1776357447.398,136300,555
1776357447.501,135086,555
1776357447.604,138454,555
1776357447.707,137843,555
1776357447.809,139057,555
1776357447.912,137843,555
1776357448.015,135360,555
1776357448.118,137843,555
1776357448.221,136903,555
1776357448.323,136903,555
1776357448.426,135360,555
1776357448.529,135086,555
1776357448.632,136574,555
1776357448.734,136574,555
1776357448.837,136574,555
1776357448.942,136574,555
1776357449.045,134757,555
1776357449.147,135086,555
1776357449.250,134757,555
1776357449.353,136574,555
1776357449.456,138728,555
1776357449.558,138728,555
1776357449.661,137514,555
1776357449.764,136300,555
1776357449.867,136903,555
1776357449.970,137702,555
1776357450.072,137976,555
1776357450.175,137374,555
1776357450.278,135559,555
1776357450.380,134948,555
1776357450.483,137100,555
1776357450.586,137100,555
1776357450.688,134620,555
1776357450.791,134620,555
1776357450.895,137702,555
1776357450.997,137100,555
1776357451.100,134291,555
1776357451.203,134620,555
1776357451.306,140128,555
1776357451.409,139189,555
1776357451.512,137976,555
1776357451.622,138313,555
1776357451.725,137100,555
1776357451.828,137374,555
1776357451.931,137100,555
1776357452.033,135832,555
1776357452.136,137374,555
1776357452.239,136764,555
1776357452.342,137100,555
1776357452.445,134620,555
1776357452.547,137374,555
1776357452.650,137233,555
1776357452.753,134154,555
1776357452.855,135420,555
1776357452.958,139985,555
1776357453.061,139985,555
1776357453.163,138171,555
1776357453.266,136022,555
1776357453.371,137835,555
1776357453.473,137562,555
1776357453.576,137233,555
1776357453.679,135555,555
1776357453.782,137093,555
1776357453.884,136295,555
1776357453.987,135084,555
1776357454.089,136960,555
1776357454.192,136960,555
1776357454.297,134810,555
1776357454.399,140313,555
1776357454.502,138171,555
1776357454.604,138171,555
1776357454.707,137835,555
1776357454.810,136624,555
1776357454.912,138445,555
1776357455.015,136624,555
1776357455.118,135694,555
1776357455.222,135420,555
1776357455.325,137421,555
1776357455.428,137233,555
1776357455.531,134672,555
1776357455.633,137093,555
1776357455.736,137562,555
1776357455.842,134482,555
1776357455.945,135694,555
1776357456.047,138773,555
1776357456.150,139985,555
1776357456.253,137835,555
1776357456.355,136624,555
1776357456.458,137562,555
1776357456.561,137233,555
1776357456.663,137233,555
1776357456.766,137835,555
1776357456.869,134810,555
1776357456.973,137233,555
1776357457.076,137233,555
1776357457.178,136022,555
1776357457.281,137562,555
1776357457.384,136960,555
1776357457.486,136820,555
1776357457.589,134482,555
1776357457.692,138773,555
1776357457.795,139375,555
1776357457.898,137562,555
1776357458.001,136624,555
1776357458.104,138171,555
1776357458.207,136960,555
1776357458.310,135420,555
1776357458.412,137233,555
1776357458.515,136624,555
1776357458.618,134810,555
1776357458.721,134810,555
1776357458.824,136960,555
1776357458.927,137233,555
1776357459.029,134810,555
1776357459.132,139711,555
1776357459.235,139711,555
1776357459.337,137835,555
1776357459.440,138171,555
1776357459.542,136624,555
1776357459.645,137233,555
1776357459.749,137562,555
1776357459.852,137233,555
1776357459.955,136022,555
1776357460.058,137562,555
1776357460.160,136960,555
1776357460.263,134154,555
1776357460.369,136624,555
1776357460.472,136624,555
1776357460.575,137233,555
1776357460.678,135084,555
1776357460.780,139375,555
1776357460.883,138445,555
1776357460.985,137562,555
1776357461.088,137233,555
1776357461.191,137562,555
1776357461.293,136960,555
1776357461.396,136295,555
1776357461.500,137233,555
1776357461.603,137562,555
1776357461.705,134482,555
1776357461.808,135084,555
1776357461.911,137562,555
1776357462.013,136624,555
1776357462.116,134810,555
1776357462.219,137835,555
1776357462.321,139375,555
1776357462.424,139047,555
1776357462.527,137835,555
1776357462.630,136624,555
1776357462.733,137233,555
1776357462.836,137233,555
1776357462.938,135694,555
1776357463.041,137562,555
1776357463.143,137562,555
1776357463.246,136960,555
1776357463.349,134810,555
1776357463.452,136960,555
1776357463.555,136624,555
1776357463.657,135222,555
1776357463.760,135222,555
1776357463.863,138773,555
1776357463.965,139518,555
1776357464.068,137374,555
1776357464.171,136161,555
1776357464.274,137702,555
1776357464.377,137976,555
1776357464.480,137100,555
1776357464.583,137100,555
1776357464.685,135222,555
1776357464.789,137100,555
1776357464.894,137100,555
1776357464.997,135222,555
1776357465.101,137100,555
1776357465.204,137100,555
1776357465.307,135559,555
1776357465.409,140456,555
1776357465.512,138313,555
1776357465.615,137976,555
1776357465.717,138313,555
1776357465.820,137374,555
1776357465.923,137702,555
1776357466.027,137374,555
1776357466.130,136435,555
1776357466.233,137702,555
1776357466.336,137374,555
1776357466.438,137374,555
1776357466.541,134948,555
1776357466.644,136435,555
1776357466.746,136764,555
1776357466.849,135222,555
1776357466.953,137976,555
1776357467.056,137976,555
1776357467.159,138587,555
1776357467.262,137374,555
1776357467.364,136435,555
1776357467.467,135832,555
1776357467.570,135559,555
1776357467.672,135559,555
1776357467.775,137702,555
1776357467.879,136764,555
1776357467.981,136764,555
1776357468.084,134620,555
1776357468.187,135222,555
1776357468.290,135832,555
1776357468.392,135559,555
1776357468.495,137100,555
1776357468.598,136764,555
1776357468.701,137374,555
1776357468.804,134620,555
1776357468.907,135222,555
1776357469.010,137976,555
1776357469.113,138915,555
1776357469.218,138587,555
1776357469.321,137562,555
1776357469.424,137835,555
1776357469.527,137562,555
1776357469.629,136022,555
1776357469.732,138171,555
1776357469.835,137835,555
1776357469.937,135420,555
1776357470.040,135694,555
1776357470.143,136624,555
1776357470.245,136295,555
1776357470.348,135084,555
1776357470.451,136960,555
1776357470.555,136960,555
1776357470.657,137233,555
1776357470.760,135084,555
1776357470.863,137694,555
1776357470.965,138303,555
1776357471.068,137421,555
1776357471.171,138171,555
1776357471.273,136484,555
1776357471.376,138030,555
1776357471.481,137694,555
1776357471.584,136624,555
1776357471.687,136820,555
1776357471.789,135084,555
1776357471.892,135084,555
1776357471.994,136624,555
1776357472.097,136960,555
1776357472.200,135420,555
1776357472.303,137562,555
1776357472.406,137835,555
1776357472.509,138773,555
1776357472.613,138171,555
1776357472.716,137694,555
1776357472.819,136820,555
1776357472.922,138171,555
1776357473.024,137562,555
1776357473.127,136156,555
1776357473.232,134672,555
1776357473.335,136624,555
1776357473.438,136960,555
1776357473.544,135694,555
1776357473.646,137233,555
1776357473.749,137233,555
1776357473.852,137562,555
1776357473.956,135084,555
1776357474.059,136960,555
1776357474.161,138773,555
1776357474.264,137835,555
1776357474.367,137835,555
1776357474.470,136022,555
1776357474.572,137233,555
1776357474.675,137562,555
1776357474.778,136624,555
1776357474.882,135694,555
1776357474.985,136960,555
1776357475.087,136960,555
1776357475.190,135694,555
1776357475.293,135084,555
1776357475.395,137233,555
1776357475.498,137233,555
1776357475.601,135694,555
1776357475.704,138773,555
1776357475.808,139047,555
1776357475.910,137562,555
1776357476.013,136295,555
1776357476.116,137835,555
1776357476.218,137562,555
1776357476.321,137562,555
1776357476.423,135084,555
1776357476.526,136960,555
1776357476.629,136960,555
1776357476.733,135694,555
1776357476.836,134482,555
1776357476.939,136960,555
1776357477.041,137233,555
1776357477.144,135084,555
1776357477.246,137233,555
1776357477.349,137835,555
1776357477.452,136960,555
1776357477.555,137562,555
1776357477.659,136624,555
1776357477.761,137562,555
1776357477.864,136295,555
1776357477.970,134810,555
1776357478.073,136960,555
1776357478.175,136960,555
1776357478.278,137233,555
1776357478.381,134810,555
1776357478.484,136960,555
1776357478.587,136960,555
1776357478.690,135084,555
1776357478.792,134810,555
1776357478.895,137835,555
1776357478.998,138171,555
1776357479.100,137233,555
1776357479.203,137562,555
1776357479.306,136022,555
1776357479.409,137835,555
1776357479.512,136960,555
1776357479.615,135420,555
1776357479.717,135694,555
1776357479.820,137233,555
1776357479.923,136960,555
1776357480.025,135694,555
1776357480.128,137233,555
1776357480.231,138773,555
1776357480.336,136624,555
1776357480.439,138171,555
1776357480.541,138171,555
1776357480.644,137835,555
1776357480.747,136022,555
1776357480.849,136022,555
1776357480.952,136960,555
1776357481.055,136960,555
1776357481.157,135420,555
1776357481.260,136624,555
1776357481.363,136960,555
1776357481.466,135084,555
1776357481.568,137233,555
1776357481.671,137233,555
1776357481.774,134810,555
1776357481.876,135420,555
1776357481.979,136960,555
1776357482.082,138171,555
1776357482.185,136022,555
1776357482.288,136960,555
1776357482.391,138171,555
1776357482.497,137233,555
1776357482.600,137835,555
1776357482.703,135420,555
1776357482.806,136624,555
1776357482.909,136624,555
1776357483.012,137374,555
1776357483.114,135222,555
1776357483.217,136764,555
1776357483.320,137100,555
1776357483.422,136161,555
1776357483.525,134620,555
1776357483.628,138313,555
1776357483.731,139189,555
1776357483.834,137702,555
1776357483.937,135559,555
1776357484.039,137100,555
1776357484.142,137702,555
1776357484.245,136764,555
1776357484.348,135832,555
1776357484.450,135222,555
1776357484.553,137374,555
1776357484.656,134291,555
1776357484.760,134948,555
