timestamp_s,power_mw,sm_clock_mhz
1776367112.085,58883,990
1776367112.189,59157,990
1776367112.294,234074,990
1776367112.397,235285,990
1776367112.500,234683,990
1776367112.603,210469,990
1776367112.707,180425,990
1776367112.811,207390,990
1776367112.914,204029,990
1776367113.017,205576,990
1776367113.120,205850,990
1776367113.223,205576,990
1776367113.326,201887,990
1776367113.429,206452,990
1776367113.531,206452,990
1776367113.634,197268,990
1776367113.736,207390,990
1776367113.839,206452,990
1776367113.942,202216,990
1776367114.045,207116,990
1776367114.147,206780,990
1776367114.250,207390,990
1776367114.353,205576,990
1776367114.455,207992,990
1776367114.558,206452,990
1776367114.661,198198,990
1776367114.763,206452,990
1776367114.871,207992,990
1776367114.974,200949,990
1776367115.076,207718,990
1776367115.179,207116,990
1776367115.282,197596,990
1776367115.384,208601,990
1776367115.487,206452,990
1776367115.590,202489,990
1776367115.692,206178,990
1776367115.795,207390,990
1776367115.899,205576,990
1776367116.001,204967,990
1776367116.104,207390,990
1776367116.206,206452,990
1776367116.309,198526,990
1776367116.412,206452,990
1776367116.514,207992,990
1776367116.617,201278,990
1776367116.719,207116,990
1776367116.822,206452,990
1776367116.925,197925,990
1776367117.028,208328,990
1776367117.131,204365,990
1776367117.235,207116,990
1776367117.337,207390,990
1776367117.440,205240,990
1776367117.542,203427,990
1776367117.645,206780,990
1776367117.748,206452,990
1776367117.851,198526,990
1776367117.954,207390,990
1776367118.057,206452,990
1776367118.159,202825,990
1776367118.262,207116,990
1776367118.365,207718,990
1776367118.467,197596,990
1776367118.570,208601,990
1776367118.673,207992,990
1776367118.776,202489,990
1776367118.878,206780,990
1776367118.981,207390,990
1776367119.084,206178,990
1776367119.186,204365,990
1776367119.289,208601,990
1776367119.392,204967,990
1776367119.497,207718,990
1776367119.600,207390,990
1776367119.704,206452,990
1776367119.806,202423,990
1776367119.909,206992,990
1776367120.012,206389,990
1776367120.114,207931,990
1776367120.217,206992,990
1776367120.319,207328,990
1776367120.422,202696,990
1776367120.525,207328,990
1776367120.627,206992,990
1776367120.730,197799,990
1776367120.833,207328,990
1776367120.935,207602,990
1776367121.038,203909,990
1776367121.140,207602,990
1776367121.243,207328,990
1776367121.345,200279,990
1776367121.448,202094,990
1776367121.551,207328,990
1776367121.653,206663,990
1776367121.758,207602,990
1776367121.861,208204,990
1776367121.964,201155,990
1776367122.066,207540,990
1776367122.169,206389,990
1776367122.272,200279,990
1776367122.375,209028,990
1776367122.477,206663,990
1776367122.580,204783,990
1776367122.684,207931,990
1776367122.787,209028,990
1776367122.889,207203,990
1776367122.992,202094,990
1776367123.094,207328,990
1776367123.197,206992,990
1776367123.300,198604,990
1776367123.403,208754,990
1776367123.506,207602,990
1776367123.610,205386,990
1776367123.713,206992,990
1776367123.815,206992,990
1776367123.918,207931,990
1776367124.020,203635,990
1776367124.123,208204,990
1776367124.229,206992,990
1776367124.332,198933,990
1776367124.435,207602,990
1776367124.538,208815,990
1776367124.640,203033,990
1776367124.743,207814,990
1776367124.845,207203,990
1776367124.948,206600,990
1776367125.051,206600,990
1776367125.153,208417,990
1776367125.256,207540,990
1776367125.359,200147,990
1776367125.462,207328,990
1776367125.565,207540,990
1776367125.667,201155,990
1776367125.770,207602,990
1776367125.873,207718,990
1776367125.975,206061,990
1776367126.078,209531,990
1776367126.181,209258,990
1776367126.284,207718,990
1776367126.388,200279,990
1776367126.491,207602,990
1776367126.594,199011,990
1776367126.696,207328,990
1776367126.799,207931,990
1776367126.901,207328,990
1776367127.004,199011,990
1776367127.106,206780,990
1776367127.209,206780,990
1776367127.314,202423,990
1776367127.416,207602,990
1776367127.519,208541,990
1776367127.621,206663,990
1776367127.724,204574,990
1776367127.826,207718,990
1776367127.929,207602,990
1776367128.032,199340,990
1776367128.134,207931,990
1776367128.237,209531,990
1776367128.340,203635,990
1776367128.443,207718,990
1776367128.546,208601,990
1776367128.648,206452,990
1776367128.751,206178,990
1776367128.856,207992,990
1776367128.959,207390,990
1776367129.062,200949,990
1776367129.165,208328,990
1776367129.268,207718,990
1776367129.370,201559,990
1776367129.473,207505,990
1776367129.576,206904,990
1776367129.678,205576,990
1776367129.781,207779,990
1776367129.883,207390,990
1776367129.986,207390,990
1776367130.089,200949,990
1776367130.192,207779,990
1776367130.294,207992,990
1776367130.397,207390,990
1776367130.499,208716,990
1776367130.602,203219,990
1776367130.705,209044,990
1776367130.807,207505,990
1776367130.910,206568,990
1776367131.012,204156,990
1776367131.115,207505,990
1776367131.219,199533,990
1776367131.322,208716,990
1776367131.425,207505,990
1776367131.528,202282,990
1776367131.631,208388,990
1776367131.733,207177,990
1776367131.836,207177,990
1776367131.938,206568,990
1776367132.041,207779,990
1776367132.144,209044,990
1776367132.248,205030,990
1776367132.350,208716,990
1776367132.453,209653,990
1776367132.555,208114,990
1776367132.658,202618,990
1776367132.761,207505,990
1776367132.863,207505,990
1776367132.966,198604,990
1776367133.070,208716,990
1776367133.173,207779,990
1776367133.276,205030,990
1776367133.378,207779,990
1776367133.483,207779,990
1776367133.586,207779,990
1776367133.689,204429,990
1776367133.791,208716,990
1776367133.895,207505,990
1776367133.998,199206,990
1776367134.100,210254,990
