timestamp_s,power_mw,sm_clock_mhz
1776364097.282,55134,510
1776364097.385,55134,510
1776364097.487,145213,510
1776364097.590,148293,510
1776364097.693,147355,510
1776364097.796,144604,510
1776364097.901,147355,510
1776364098.004,150106,510
1776364098.107,144276,510
1776364098.209,144276,510
1776364098.312,136624,510
1776364098.415,132942,510
1776364098.517,125900,510
1776364098.620,134482,510
1776364098.723,129581,510
1776364098.826,129253,510
1776364098.928,129855,510
1776364099.031,131403,510
1776364099.134,132669,510
1776364099.236,133271,510
1776364099.339,136624,510
1776364099.442,133271,510
1776364099.544,129855,510
1776364099.648,130191,510
1776364099.751,129253,510
1776364099.854,132942,510
1776364099.956,133872,510
1776364100.059,132669,510
1776364100.162,135694,510
1776364100.264,133271,510
1776364100.371,128651,510
1776364100.475,129253,510
1776364100.578,129581,510
1776364100.681,132669,510
1776364100.783,133271,510
1776364100.886,132333,510
1776364100.989,134482,510
1776364101.091,133872,510
1776364101.194,128651,510
1776364101.297,129253,510
1776364101.401,129855,510
1776364101.504,129581,510
1776364101.606,133544,510
1776364101.709,133271,510
1776364101.812,128980,510
1776364101.915,133271,510
1776364102.017,133544,510
1776364102.120,133271,510
1776364102.223,129253,510
1776364102.326,131121,510
1776364102.429,132942,510
1776364102.539,129253,510
1776364102.643,129253,510
1776364102.746,133271,510
1776364102.850,133544,510
1776364102.953,129581,510
1776364103.055,130519,510
1776364103.158,131403,510
1776364103.261,133271,510
1776364103.363,128980,510
1776364103.466,129253,510
1776364103.569,133544,510
1776364103.672,129253,510
1776364103.775,130191,510
1776364103.878,130793,510
1776364103.981,131731,510
1776364104.083,133271,510
1776364104.186,130191,510
1776364104.289,133872,510
1776364104.398,133271,510
1776364104.500,130191,510
1776364104.603,130793,510
1776364104.706,130793,510
1776364104.809,133271,510
1776364104.911,130519,510
1776364105.014,130191,510
1776364105.117,133544,510
1776364105.219,133078,510
1776364105.322,133681,510
1776364105.427,130324,510
1776364105.529,130927,510
1776364105.632,131866,510
1776364105.735,130927,510
1776364105.838,130324,510
1776364105.940,128783,510
1776364106.043,129714,510
1776364106.146,133407,510
1776364106.249,133078,510
1776364106.352,134291,510
1776364106.455,133407,510
1776364106.558,129385,510
1776364106.661,129988,510
1776364106.764,129988,510
1776364106.866,130927,510
1776364106.969,133681,510
1776364107.072,133407,510
1776364107.175,130324,510
1776364107.278,133681,510
1776364107.381,134291,510
1776364107.484,130324,510
1776364107.586,129385,510
1776364107.689,129385,510
1776364107.792,133407,510
