timestamp_s,power_mw,sm_clock_mhz
1776363235.913,54644,375
1776363236.016,113135,375
1776363236.119,126029,375
1776363236.222,122062,375
1776363236.325,124480,375
1776363236.427,123877,375
1776363236.530,122062,375
1776363236.636,125090,375
1776363236.739,122665,375
1776363236.842,126830,375
1776363236.945,124962,375
1776363237.049,115771,375
1776363237.152,117310,375
1776363237.255,117310,375
1776363237.358,112089,375
1776363237.460,118248,375
1776363237.563,125290,375
1776363237.666,126502,375
1776363237.769,127104,375
1776363237.872,134154,375
1776363237.978,133872,375
1776363238.081,131121,375
1776363238.186,129855,375
1776363238.288,128370,375
1776363238.391,133544,375
1776363238.494,134482,375
1776363238.596,133872,375
1776363238.699,135420,375
1776363238.802,134482,375
1776363238.905,127440,375
1776363239.008,127713,375
1776363239.114,127844,375
1776363239.217,132942,375
1776363239.319,133544,375
1776363239.422,134154,375
1776363239.525,131121,375
1776363239.628,132004,375
1776363239.730,131731,375
1776363239.833,127713,375
1776363239.939,127104,375
1776363240.042,126502,375
1776363240.145,130386,375
1776363240.247,130386,375
1776363240.350,131268,375
1776363240.453,130386,375
1776363240.556,130659,375
1776363240.658,131268,375
1776363240.763,127309,375
1776363240.866,127713,375
1776363240.968,127713,375
1776363241.071,128042,375
1776363241.174,130793,375
1776363241.277,131403,375
1776363241.379,130519,375
1776363241.482,131121,375
1776363241.585,131403,375
1776363241.688,128042,375
1776363241.791,128042,375
1776363241.894,128042,375
1776363241.997,127104,375
1776363242.099,131121,375
1776363242.205,131121,375
1776363242.307,131121,375
1776363242.410,130191,375
1776363242.513,127440,375
1776363242.617,127713,375
1776363242.720,128042,375
1776363242.823,128042,375
1776363242.925,127713,375
1776363243.028,127440,375
1776363243.131,131121,375
1776363243.234,130793,375
1776363243.336,132004,375
1776363243.442,131403,375
1776363243.545,131731,375
1776363243.649,131121,375
1776363243.752,128042,375
1776363243.854,128042,375
1776363243.957,128042,375
1776363244.060,126830,375
1776363244.162,131731,375
1776363244.265,130793,375
1776363244.371,130793,375
