timestamp_s,power_mw,sm_clock_mhz
1776358948.498,59760,1050
1776358948.601,194517,1050
1776358948.704,246954,1050
1776358948.882,241999,1050
1776358948.985,246290,1050
1776358949.088,215370,1050
1776358949.192,204639,1050
1776358949.295,213220,1050
1776358949.397,198198,1050
1776358949.500,208929,1050
1776358949.602,202489,1050
1776358949.705,210469,1050
1776358949.808,215370,1050
1776358949.910,215370,1050
1776358950.013,213830,1050
1776358950.116,210141,1050
1776358950.220,215370,1050
1776358950.323,215972,1050
1776358950.425,215034,1050
1776358950.528,215370,1050
1776358950.631,213549,1050
1776358950.733,213830,1050
1776358950.836,213830,1050
1776358950.938,198808,1050
1776358951.041,210743,1050
1776358951.145,206780,1050
1776358951.247,200074,1050
1776358951.350,214432,1050
1776358951.452,207116,1050
1776358951.558,200949,1050
1776358951.660,207992,1050
1776358951.763,215370,1050
1776358951.866,216300,1050
1776358951.970,199340,1050
1776358952.072,217734,1050
1776358952.175,216521,1050
1776358952.277,213110,1050
1776358952.380,215590,1050
1776358952.483,216193,1050
1776358952.585,216193,1050
1776358952.688,202094,1050
1776358952.791,208204,1050
1776358952.895,201484,1050
1776358952.998,214378,1050
1776358953.101,208815,1050
1776358953.203,215919,1050
1776358953.306,216193,1050
1776358953.409,214378,1050
1776358953.511,213110,1050
1776358953.614,216521,1050
1776358953.717,217734,1050
1776358953.820,215919,1050
1776358953.924,207602,1050
1776358954.027,200553,1050
1776358954.129,209746,1050
1776358954.232,214980,1050
1776358954.335,198933,1050
1776358954.438,209472,1050
1776358954.541,200881,1050
1776358954.645,217132,1050
1776358954.748,217734,1050
1776358954.852,217132,1050
1776358954.954,214378,1050
1776358955.057,204118,1050
1776358955.159,215919,1050
1776358955.262,216521,1050
1776358955.365,216803,1050
1776358955.467,217405,1050
1776358955.570,212500,1050
1776358955.674,206992,1050
1776358955.777,193364,1050
1776358955.880,215474,1050
1776358955.985,215919,1050
1776358956.088,216521,1050
1776358956.190,215919,1050
1776358956.293,215919,1050
1776358956.396,216521,1050
1776358956.500,217132,1050
1776358956.602,216193,1050
1776358956.705,215919,1050
1776358956.808,216193,1050
1776358956.910,217405,1050
1776358957.013,217405,1050
1776358957.116,216521,1050
1776358957.219,216803,1050
1776358957.321,216803,1050
1776358957.424,218071,1050
1776358957.527,216803,1050
1776358957.630,216193,1050
1776358957.733,216521,1050
1776358957.835,216521,1050
1776358957.938,216193,1050
1776358958.040,216300,1050
1776358958.143,216300,1050
1776358958.246,214158,1050
1776358958.349,216581,1050
1776358958.454,200074,1050
1776358958.558,216910,1050
1776358958.661,215370,1050
1776358958.764,209258,1050
1776358958.866,216300,1050
1776358958.969,215972,1050
1776358959.072,216581,1050
1776358959.177,216581,1050
1776358959.279,217848,1050
1776358959.382,216581,1050
1776358959.485,211295,1050
1776358959.587,216581,1050
1776358959.690,216300,1050
1776358959.793,206178,1050
1776358959.895,198808,1050
1776358959.998,209867,1050
1776358960.101,205240,1050
1776358960.204,216910,1050
1776358960.306,216910,1050
1776358960.409,216300,1050
1776358960.516,216300,1050
1776358960.618,215034,1050
1776358960.721,216581,1050
1776358960.824,215972,1050
1776358960.927,216910,1050
1776358961.029,217511,1050
1776358961.132,213549,1050
1776358961.234,216688,1050
1776358961.337,216360,1050
1776358961.440,209044,1050
1776358961.542,216961,1050
1776358961.645,204156,1050
1776358961.748,211464,1050
1776358961.850,208388,1050
1776358961.955,201278,1050
1776358962.057,217898,1050
1776358962.160,216360,1050
1776358962.263,215751,1050
1776358962.365,216079,1050
1776358962.468,216079,1050
1776358962.571,198932,1050
1776358962.673,217625,1050
1776358962.776,217625,1050
1776358962.880,216360,1050
1776358962.983,210254,1050
1776358963.085,216688,1050
1776358963.188,216961,1050
1776358963.291,216079,1050
1776358963.393,216961,1050
1776358963.497,216360,1050
1776358963.600,188821,1050
1776358963.702,216360,1050
1776358963.805,210863,1050
1776358963.909,216360,1050
1776358964.012,216961,1050
1776358964.114,206904,1050
1776358964.217,216961,1050
1776358964.319,216961,1050
1776358964.422,200470,1050
1776358964.525,218226,1050
1776358964.627,215149,1050
1776358964.730,215149,1050
1776358964.834,216688,1050
1776358964.937,216079,1050
1776358965.042,216360,1050
1776358965.145,216079,1050
1776358965.248,217898,1050
1776358965.350,214540,1050
1776358965.453,210254,1050
1776358965.556,204757,1050
1776358965.660,213330,1050
1776358965.763,214814,1050
1776358965.865,213939,1050
1776358965.968,216688,1050
1776358966.070,213611,1050
1776358966.173,217289,1050
1776358966.276,216079,1050
1776358966.378,215477,1050
1776358966.481,216360,1050
1776358966.584,216360,1050
1776358966.687,205967,1050
1776358966.789,199869,1050
1776358966.892,209926,1050
1776358966.995,204156,1050
1776358967.097,212401,1050
1776358967.200,218226,1050
1776358967.302,215149,1050
1776358967.405,216688,1050
1776358967.509,215149,1050
1776358967.612,216961,1050
1776358967.715,216360,1050
1776358967.817,197394,1050
1776358967.920,217625,1050
1776358968.023,215477,1050
1776358968.125,208716,1050
1776358968.228,202009,1050
1776358968.331,211191,1050
1776358968.433,202618,1050
1776358968.536,216360,1050
1776358968.639,216961,1050
1776358968.742,216961,1050
1776358968.844,217898,1050
1776358968.947,217289,1050
1776358969.049,216360,1050
1776358969.152,216079,1050
1776358969.255,206241,1050
1776358969.358,216079,1050
1776358969.461,215751,1050
1776358969.565,213002,1050
1776358969.670,216961,1050
1776358969.773,215751,1050
1776358969.875,216079,1050
1776358969.978,204757,1050
1776358970.080,199869,1050
1776358970.183,209653,1050
1776358970.286,203820,1050
1776358970.390,211191,1050
1776358970.492,206568,1050
1776358970.595,201353,1050
1776358970.697,216360,1050
1776358970.800,207505,1050
1776358970.903,198932,1050
1776358971.005,210527,1050
1776358971.108,205366,1050
1776358971.211,217289,1050
1776358971.315,217289,1050
1776358971.418,211407,1050
1776358971.520,216300,1050
1776358971.623,216581,1050
1776358971.726,214432,1050
1776358971.828,216300,1050
1776358971.931,216581,1050
1776358972.034,215972,1050
1776358972.137,216300,1050
1776358972.241,214158,1050
1776358972.344,216300,1050
1776358972.446,216300,1050
1776358972.549,216300,1050
1776358972.652,216300,1050
1776358972.754,213549,1050
1776358972.857,209867,1050
1776358972.960,200949,1050
1776358973.063,210141,1050
1776358973.166,201278,1050
1776358973.268,212892,1050
1776358973.371,199942,1050
1776358973.473,216300,1050
1776358973.576,216581,1050
1776358973.679,217511,1050
1776358973.781,212009,1050
1776358973.884,202423,1050
1776358973.986,199011,1050
1776358974.089,216300,1050
1776358974.192,215972,1050
1776358974.295,215972,1050
1776358974.401,213549,1050
1776358974.504,216581,1050
1776358974.607,191962,1050
1776358974.709,206452,1050
1776358974.812,216521,1050
1776358974.915,214760,1050
1776358975.018,214980,1050
1776358975.121,200881,1050
1776358975.223,213110,1050
1776358975.326,217734,1050
1776358975.429,218071,1050
1776358975.531,217734,1050
1776358975.634,217132,1050
1776358975.737,216521,1050
1776358975.840,216300,1050
1776358975.944,216521,1050
1776358976.047,216521,1050
1776358976.150,217132,1050
1776358976.252,217132,1050
1776358976.355,216521,1050
1776358976.457,216521,1050
1776358976.560,216521,1050
1776358976.663,216521,1050
1776358976.766,212500,1050
1776358976.868,215919,1050
1776358976.971,215919,1050
1776358977.074,216193,1050
1776358977.176,216521,1050
1776358977.279,216521,1050
1776358977.382,216803,1050
1776358977.485,216803,1050
1776358977.587,216521,1050
1776358977.690,216521,1050
1776358977.792,216521,1050
1776358977.895,217132,1050
1776358977.998,217132,1050
1776358978.101,216521,1050
1776358978.203,216803,1050
1776358978.306,217405,1050
1776358978.408,218071,1050
1776358978.511,217405,1050
1776358978.614,217132,1050
1776358978.716,216300,1050
1776358978.819,216581,1050
1776358978.921,216300,1050
1776358979.024,216581,1050
1776358979.131,216581,1050
1776358979.233,216581,1050
1776358979.336,216910,1050
1776358979.438,215972,1050
1776358979.541,216300,1050
1776358979.644,216910,1050
1776358979.746,201887,1050
1776358979.849,216910,1050
1776358979.953,213830,1050
1776358980.055,216910,1050
1776358980.158,215698,1050
1776358980.261,216910,1050
1776358980.363,216910,1050
1776358980.466,214158,1050
1776358980.568,214158,1050
1776358980.671,217511,1050
1776358980.774,210743,1050
1776358980.876,217898,1050
1776358980.980,217898,1050
1776358981.082,216079,1050
1776358981.185,216360,1050
1776358981.287,216360,1050
1776358981.390,216360,1050
1776358981.493,213611,1050
1776358981.596,215751,1050
1776358981.699,216079,1050
1776358981.802,217625,1050
1776358981.905,215477,1050
1776358982.008,216961,1050
1776358982.110,216961,1050
1776358982.213,214212,1050
1776358982.315,217289,1050
1776358982.419,216360,1050
1776358982.521,216961,1050
1776358982.624,216688,1050
1776358982.727,216079,1050
1776358982.830,216360,1050
1776358982.932,216079,1050
1776358983.035,216688,1050
1776358983.137,216688,1050
1776358983.240,216360,1050
1776358983.343,198932,1050
1776358983.445,210527,1050
