timestamp_s,power_mw,sm_clock_mhz
1776358302.472,57283,840
1776358302.575,57283,840
1776358302.678,207505,840
1776358302.781,208716,840
1776358302.885,210527,840
1776358303.021,212065,840
1776358303.123,182715,840
1776358303.228,181450,840
1776358303.330,183597,840
1776358303.433,185463,840
1776358303.536,182114,840
1776358303.638,181177,840
1776358303.741,183597,840
1776358303.844,181778,840
1776358303.947,184526,840
1776358304.050,184526,840
1776358304.154,183597,840
1776358304.256,187611,840
1776358304.359,181778,840
1776358304.462,182988,840
1776358304.565,182902,840
1776358304.667,181778,840
1776358304.770,182387,840
1776358304.873,182114,840
1776358304.976,181778,840
1776358305.080,184862,840
1776358305.182,183925,840
1776358305.285,184862,840
1776358305.387,183324,840
1776358305.490,182715,840
1776358305.593,182387,840
1776358305.695,184253,840
1776358305.798,181450,840
1776358305.900,182988,840
1776358306.003,185463,840
1776358306.109,182387,840
1776358306.211,184526,840
1776358306.314,185135,840
1776358306.417,182988,840
1776358306.519,186072,840
1776358306.622,182387,840
1776358306.725,182715,840
1776358306.828,183597,840
1776358306.931,182715,840
1776358307.033,182715,840
1776358307.136,181778,840
1776358307.239,184526,840
1776358307.341,185135,840
1776358307.444,185135,840
1776358307.546,186400,840
1776358307.649,182715,840
1776358307.751,183597,840
1776358307.854,182387,840
1776358307.958,184526,840
1776358308.060,182387,840
1776358308.163,181450,840
1776358308.266,186263,840
1776358308.369,184253,840
1776358308.472,183785,840
1776358308.575,183176,840
1776358308.677,184114,840
1776358308.780,182574,840
1776358308.883,182114,840
1776358308.986,183785,840
1776358309.088,182114,840
1776358309.191,184526,840
1776358309.294,185737,840
1776358309.397,184526,840
1776358309.500,183785,840
1776358309.602,182902,840
1776358309.705,182902,840
1776358309.809,182988,840
1776358309.912,181964,840
1776358310.014,182902,840
1776358310.117,186263,840
1776358310.220,185325,840
1776358310.322,185927,840
1776358310.425,183785,840
1776358310.528,183512,840
1776358310.631,185653,840
1776358310.739,182574,840
1776358310.841,183176,840
1776358310.944,183176,840
1776358311.047,183785,840
1776358311.149,185653,840
1776358311.252,185325,840
1776358311.355,185325,840
1776358311.458,185052,840
1776358311.560,182574,840
1776358311.663,183512,840
1776358311.765,183176,840
1776358311.868,182300,840
1776358311.970,184114,840
1776358312.073,183176,840
1776358312.176,185325,840
1776358312.278,185325,840
1776358312.381,183512,840
1776358312.484,185325,840
1776358312.587,184716,840
1776358312.690,182902,840
1776358312.792,182574,840
1776358312.895,184114,840
1776358312.998,185325,840
1776358313.100,183785,840
1776358313.203,185927,840
1776358313.306,184114,840
1776358313.409,186865,840
1776358313.511,183512,840
1776358313.614,182902,840
1776358313.717,183176,840
1776358313.820,183363,840
1776358313.923,183363,840
1776358314.025,186117,840
1776358314.128,185241,840
1776358314.231,183974,840
1776358314.334,186454,840
1776358314.436,183363,840
1776358314.539,182761,840
1776358314.642,183700,840
1776358314.745,183700,840
1776358314.848,184905,840
1776358314.951,185515,840
1776358315.054,184631,840
1776358315.157,184631,840
1776358315.260,185515,840
1776358315.363,183700,840
1776358315.466,183700,840
1776358315.577,182487,840
