timestamp_s,power_mw,sm_clock_mhz
1776368834.866,67817,1260
1776368834.968,255208,1260
1776368835.071,335752,1260
1776368835.173,340640,1260
1776368835.276,265939,1260
1776368835.382,245415,1260
1776368835.485,245415,1260
1776368835.587,246954,1260
1776368835.690,245688,1260
1776368835.793,246954,1260
1776368835.895,245415,1260
1776368835.998,245415,1260
1776368836.100,245078,1260
1776368836.203,246954,1260
1776368836.307,245078,1260
1776368836.410,245415,1260
1776368836.513,246954,1260
1776368836.615,246290,1260
1776368836.718,246016,1260
1776368836.821,245688,1260
1776368836.923,246290,1260
1776368837.026,245688,1260
1776368837.129,246290,1260
1776368837.232,245688,1260
1776368837.335,246016,1260
1776368837.438,249979,1260
1776368837.541,248166,1260
1776368837.643,245415,1260
1776368837.747,246016,1260
1776368837.849,246290,1260
1776368837.953,247830,1260
1776368838.057,246290,1260
1776368838.160,245688,1260
1776368838.263,246618,1260
1776368838.365,250581,1260
1776368838.468,247228,1260
1776368838.571,246016,1260
1776368838.674,246290,1260
1776368838.777,247556,1260
1776368838.881,246016,1260
1776368838.984,246290,1260
1776368839.086,246290,1260
1776368839.189,251847,1260
1776368839.291,247228,1260
1776368839.394,246290,1260
1776368839.497,246954,1260
1776368839.599,246954,1260
1776368839.702,246618,1260
1776368839.806,245688,1260
1776368839.909,247207,1260
1776368840.012,246542,1260
1776368840.114,253318,1260
1776368840.217,246542,1260
1776368840.320,246268,1260
1776368840.422,246268,1260
1776368840.526,247207,1260
1776368840.629,247207,1260
1776368840.732,246542,1260
1776368840.835,246542,1260
1776368840.938,247207,1260
1776368841.040,247481,1260
1776368841.143,246542,1260
1776368841.245,246542,1260
1776368841.348,246542,1260
1776368841.451,247810,1260
1776368841.554,248420,1260
1776368841.657,246871,1260
1776368841.759,246871,1260
1776368841.862,252105,1260
1776368841.965,247207,1260
1776368842.067,245666,1260
1776368842.170,246268,1260
1776368842.273,246542,1260
1776368842.375,246871,1260
1776368842.478,246268,1260
1776368842.587,246542,1260
1776368842.689,247207,1260
1776368842.792,236465,1260
1776368842.896,244117,1260
1776368842.999,246871,1260
1776368843.101,247481,1260
1776368843.205,246871,1260
1776368843.307,247810,1260
1776368843.410,246268,1260
1776368843.513,246542,1260
1776368843.615,246542,1260
1776368843.718,248083,1260
1776368843.820,248420,1260
1776368843.923,245940,1260
1776368844.026,247207,1260
1776368844.130,247207,1260
1776368844.232,247207,1260
1776368844.335,246871,1260
1776368844.437,246871,1260
1776368844.540,245940,1260
1776368844.643,248420,1260
1776368844.745,253591,1260
1776368844.848,246542,1260
1776368844.951,247207,1260
1776368845.054,247207,1260
1776368845.158,246871,1260
1776368845.261,246542,1260
1776368845.363,246871,1260
1776368845.466,247481,1260
1776368845.569,247207,1260
