timestamp_s,power_mw,sm_clock_mhz
1776364312.642,55190,540
1776364312.745,55464,540
1776364312.848,142126,540
1776364312.952,150716,540
1776364313.055,152256,540
1776364313.158,152256,540
1776364313.260,150716,540
1776364313.363,150716,540
1776364313.465,139047,540
1776364313.568,140313,540
1776364313.671,135694,540
1776364313.774,139841,540
1776364313.877,135555,540
1776364313.980,134946,540
1776364314.082,134946,540
1776364314.185,134672,540
1776364314.288,136484,540
1776364314.391,135555,540
1776364314.493,135281,540
1776364314.596,135420,540
1776364314.699,135281,540
1776364314.803,135420,540
1776364314.905,135084,540
1776364315.008,138773,540
1776364315.111,137233,540
1776364315.216,136022,540
1776364315.319,135420,540
1776364315.422,135420,540
1776364315.525,135084,540
1776364315.628,134810,540
1776364315.731,137562,540
1776364315.833,137835,540
1776364315.936,135694,540
1776364316.039,136295,540
1776364316.142,135694,540
1776364316.244,135084,540
1776364316.347,135084,540
1776364316.450,138773,540
1776364316.554,137562,540
1776364316.657,136624,540
1776364316.760,135694,540
1776364316.863,135084,540
1776364316.966,135420,540
1776364317.069,135694,540
1776364317.171,138445,540
1776364317.274,136295,540
1776364317.379,136156,540
1776364317.481,136295,540
1776364317.584,135084,540
1776364317.687,136022,540
1776364317.789,137835,540
1776364317.892,137562,540
1776364317.995,134482,540
1776364318.097,135420,540
1776364318.201,135420,540
1776364318.304,135420,540
1776364318.407,136022,540
1776364318.510,138171,540
1776364318.613,137233,540
1776364318.715,136960,540
1776364318.818,135694,540
1776364318.921,135420,540
1776364319.024,135420,540
1776364319.127,135555,540
1776364319.230,138171,540
1776364319.333,137421,540
1776364319.435,136960,540
1776364319.541,135694,540
1776364319.644,135694,540
1776364319.746,134344,540
1776364319.849,134810,540
1776364319.952,135694,540
1776364320.055,137835,540
1776364320.158,136295,540
1776364320.260,135694,540
1776364320.363,136295,540
1776364320.465,133872,540
1776364320.568,135420,540
1776364320.671,135420,540
1776364320.773,136960,540
1776364320.876,136960,540
1776364320.980,136624,540
1776364321.083,135420,540
1776364321.185,135084,540
1776364321.288,134810,540
1776364321.390,135420,540
1776364321.493,138445,540
1776364321.596,136295,540
1776364321.698,136295,540
1776364321.801,135084,540
1776364321.906,135420,540
1776364322.009,135694,540
1776364322.111,137233,540
1776364322.214,136960,540
1776364322.317,136022,540
1776364322.419,135084,540
1776364322.522,135084,540
1776364322.625,135694,540
1776364322.728,136022,540
1776364322.831,137835,540
1776364322.934,136960,540
1776364323.037,136960,540
1776364323.139,135420,540
1776364323.242,136022,540
1776364323.345,134154,540
1776364323.448,135420,540
1776364323.550,138445,540
1776364323.653,137562,540
1776364323.757,136624,540
1776364323.859,135084,540
1776364323.962,135694,540
1776364324.068,134154,540
1776364324.170,135084,540
1776364324.273,137835,540
1776364324.376,138171,540
1776364324.479,136022,540
1776364324.582,134154,540
1776364324.684,135694,540
1776364324.787,135084,540
1776364324.889,135420,540
1776364324.992,139375,540
1776364325.095,138773,540
1776364325.197,137562,540
1776364325.300,136960,540
1776364325.403,135694,540
1776364325.507,135420,540
1776364325.610,136022,540
1776364325.712,135420,540
1776364325.815,138445,540
1776364325.918,137233,540
1776364326.020,136624,540
1776364326.123,136624,540
1776364326.226,134810,540
1776364326.329,135694,540
1776364326.433,138445,540
1776364326.536,137562,540
1776364326.639,136624,540
1776364326.741,134482,540
1776364326.844,135694,540
1776364326.947,135694,540
1776364327.050,135694,540
1776364327.153,138171,540
1776364327.256,136295,540
1776364327.359,135694,540
1776364327.461,135832,540
1776364327.564,135559,540
1776364327.667,135559,540
1776364327.769,134620,540
1776364327.872,137976,540
1776364327.975,137374,540
1776364328.078,136161,540
1776364328.181,135832,540
1776364328.284,136435,540
1776364328.387,135832,540
1776364328.492,134948,540
1776364328.595,139854,540
1776364328.698,137976,540
1776364328.800,136764,540
1776364328.903,135832,540
1776364329.006,134291,540
1776364329.109,135222,540
1776364329.212,135832,540
1776364329.315,139854,540
1776364329.417,137374,540
1776364329.520,136435,540
1776364329.623,136161,540
1776364329.726,135832,540
1776364329.828,135222,540
1776364329.931,135559,540
1776364330.035,135832,540
1776364330.138,137976,540
1776364330.240,137100,540
1776364330.343,137240,540
1776364330.446,135559,540
1776364330.548,135697,540
1776364330.651,135360,540
1776364330.754,135832,540
1776364330.857,137514,540
1776364330.961,134948,540
1776364331.064,135832,540
1776364331.166,135697,540
1776364331.269,135697,540
1776364331.372,135697,540
1776364331.474,136903,540
1776364331.577,137514,540
1776364331.680,135971,540
1776364331.783,135697,540
1776364331.887,136300,540
1776364331.989,135360,540
1776364332.092,135971,540
1776364332.195,139057,540
1776364332.297,136574,540
1776364332.400,136903,540
1776364332.503,136574,540
1776364332.606,136300,540
1776364332.709,135360,540
1776364332.812,135360,540
1776364332.915,137843,540
1776364333.021,137514,540
1776364333.124,136903,540
1776364333.227,136300,540
