timestamp_s,power_mw,sm_clock_mhz
1776366035.382,56461,825
1776366035.485,56790,825
1776366035.588,201484,825
1776366035.690,205787,825
1776366035.793,205450,825
1776366035.938,179678,825
1776366036.044,162710,825
1776366036.146,166078,825
1776366036.249,174677,825
1776366036.352,174348,825
1776366036.455,175711,825
1776366036.557,175617,825
1776366036.660,176924,825
1776366036.769,177071,825
1776366036.872,175860,825
1776366036.974,175532,825
1776366037.077,177253,825
1776366037.180,174320,825
1776366037.282,175532,825
1776366037.385,174922,825
1776366037.488,174499,825
1776366037.592,176462,825
1776366037.694,176134,825
1776366037.797,174594,825
1776366037.900,176743,825
1776366038.002,174594,825
1776366038.105,176743,825
1776366038.207,176642,825
1776366038.310,175258,825
1776366038.413,174320,825
1776366038.516,175258,825
1776366038.618,173992,825
1776366038.721,176314,825
1776366038.823,178009,825
1776366038.926,174922,825
1776366039.030,175860,825
1776366039.132,176642,825
1776366039.235,177673,825
1776366039.337,178611,825
1776366039.440,174922,825
1776366039.544,177400,825
1776366039.647,174773,825
1776366039.750,176462,825
1776366039.852,176462,825
1776366039.955,174170,825
1776366040.057,176134,825
1776366040.160,176134,825
1776366040.262,175532,825
1776366040.365,177071,825
1776366040.469,175860,825
1776366040.572,177071,825
1776366040.675,176642,825
1776366040.778,175532,825
1776366040.881,174320,825
1776366040.984,175532,825
1776366041.086,174922,825
1776366041.194,177673,825
1776366041.297,178885,825
1776366041.399,175860,825
1776366041.502,177673,825
1776366041.604,176134,825
1776366041.707,177400,825
1776366041.810,176743,825
1776366041.913,174594,825
1776366042.015,176134,825
1776366042.119,176743,825
1776366042.221,174922,825
1776366042.324,176134,825
1776366042.427,175532,825
1776366042.529,178611,825
1776366042.632,177400,825
1776366042.734,176743,825
1776366042.837,174594,825
1776366042.939,176743,825
1776366043.042,174594,825
1776366043.145,176462,825
1776366043.248,177400,825
1776366043.351,175532,825
1776366043.454,176134,825
1776366043.558,176743,825
1776366043.660,176743,825
1776366043.763,177673,825
1776366043.865,176743,825
1776366043.968,178885,825
1776366044.070,175532,825
1776366044.174,174922,825
1776366044.277,175258,825
1776366044.379,177071,825
1776366044.482,177673,825
1776366044.584,176743,825
1776366044.687,175258,825
1776366044.790,176743,825
1776366044.892,175532,825
1776366044.995,178283,825
1776366045.098,177400,825
1776366045.201,175258,825
1776366045.304,173992,825
1776366045.406,176462,825
1776366045.509,175258,825
1776366045.611,177071,825
1776366045.714,175532,825
1776366045.819,175860,825
1776366045.922,176743,825
1776366046.026,176462,825
1776366046.128,175860,825
1776366046.231,176134,825
1776366046.333,176134,825
1776366046.436,176743,825
1776366046.539,178611,825
1776366046.641,174594,825
1776366046.744,176743,825
1776366046.847,176462,825
1776366046.951,178009,825
1776366047.054,178009,825
1776366047.156,177071,825
1776366047.259,175860,825
1776366047.361,178009,825
1776366047.464,175532,825
1776366047.567,177673,825
1776366047.669,177400,825
1776366047.772,174922,825
1776366047.875,176743,825
1776366047.978,177071,825
1776366048.080,175860,825
1776366048.183,175532,825
1776366048.286,177400,825
1776366048.389,177400,825
1776366048.491,175258,825
1776366048.594,174594,825
1776366048.696,176462,825
1776366048.799,176462,825
1776366048.902,176462,825
1776366049.004,176462,825
1776366049.107,174594,825
1776366049.210,177400,825
1776366049.312,176462,825
1776366049.415,178283,825
1776366049.518,178465,825
1776366049.620,177400,825
1776366049.723,177071,825
1776366049.826,177673,825
1776366049.930,174499,825
1776366050.033,177400,825
1776366050.135,175532,825
1776366050.238,176134,825
1776366050.341,176924,825
1776366050.443,175101,825
1776366050.549,177105,825
1776366050.652,176642,825
1776366050.756,175891,825
1776366050.858,177253,825
1776366050.961,175617,825
1776366051.063,178192,825
1776366051.166,177855,825
1776366051.269,175617,825
1776366051.372,175891,825
1776366051.474,177105,825
1776366051.577,176494,825
1776366051.680,177763,825
1776366051.783,175438,825
1776366051.885,176924,825
1776366051.988,177253,825
1776366052.090,176220,825
1776366052.193,178374,825
1776366052.296,176494,825
1776366052.398,177434,825
1776366052.501,176823,825
1776366052.604,178374,825
1776366052.708,174951,825
1776366052.811,176220,825
1776366052.914,176494,825
1776366053.016,175280,825
1776366053.119,178037,825
1776366053.222,178374,825
1776366053.324,177434,825
1776366053.427,174951,825
1776366053.529,177763,825
1776366053.632,175891,825
1776366053.735,178037,825
1776366053.838,175617,825
1776366053.940,175891,825
1776366054.043,178374,825
1776366054.146,175617,825
1776366054.248,175891,825
1776366054.351,177105,825
1776366054.454,175617,825
1776366054.557,177763,825
1776366054.661,178977,825
1776366054.763,175891,825
1776366054.866,177434,825
1776366054.969,176494,825
1776366055.071,177434,825
1776366055.177,177105,825
1776366055.279,175280,825
1776366055.382,178037,825
1776366055.486,176220,825
1776366055.589,175280,825
1776366055.692,177763,825
1776366055.795,176220,825
1776366055.898,176494,825
1776366056.001,177105,825
1776366056.103,177763,825
1776366056.206,175617,825
1776366056.309,176494,825
1776366056.412,175280,825
1776366056.515,176494,825
1776366056.618,178648,825
1776366056.720,174677,825
1776366056.823,175617,825
1776366056.925,177105,825
1776366057.028,177105,825
1776366057.131,177763,825
1776366057.233,177434,825
1776366057.336,178037,825
1776366057.440,174677,825
1776366057.543,177434,825
1776366057.646,175711,825
1776366057.748,176924,825
1776366057.851,177253,825
1776366057.953,176314,825
1776366058.056,177855,825
1776366058.158,176924,825
1776366058.261,176642,825
1776366058.365,177855,825
1776366058.468,175711,825
1776366058.570,177855,825
1776366058.673,178192,825
1776366058.775,175101,825
1776366058.878,177253,825
1776366058.981,176040,825
1776366059.083,177855,825
1776366059.186,178192,825
1776366059.289,177855,825
1776366059.392,177581,825
1776366059.494,179678,825
1776366059.597,175101,825
1776366059.699,175101,825
1776366059.805,176314,825
1776366059.907,176314,825
1776366060.010,178465,825
1776366060.113,177253,825
1776366060.217,175711,825
1776366060.320,177855,825
1776366060.423,175711,825
1776366060.525,178794,825
1776366060.628,178465,825
1776366060.731,176314,825
1776366060.833,177253,825
1776366060.936,176924,825
1776366061.039,176462,825
1776366061.143,177071,825
1776366061.245,175860,825
1776366061.348,176743,825
1776366061.450,177400,825
1776366061.553,175711,825
1776366061.656,177673,825
1776366061.758,175860,825
1776366061.861,176462,825
1776366061.964,177673,825
1776366062.066,176462,825
1776366062.170,179494,825
1776366062.272,176462,825
1776366062.375,176743,825
1776366062.477,177071,825
1776366062.580,175860,825
1776366062.683,178009,825
1776366062.785,176743,825
1776366062.888,175860,825
1776366062.990,176743,825
1776366063.093,175860,825
1776366063.196,179213,825
1776366063.299,178611,825
1776366063.401,177400,825
1776366063.504,175532,825
1776366063.607,177491,825
1776366063.709,176134,825
1776366063.812,178009,825
1776366063.914,177673,825
1776366064.017,176134,825
1776366064.120,177673,825
1776366064.223,175953,825
1776366064.325,176743,825
1776366064.428,177491,825
1776366064.535,177673,825
1776366064.638,178283,825
1776366064.741,179213,825
1776366064.844,176134,825
1776366064.947,178428,825
1776366065.051,177400,825
1776366065.153,177218,825
1776366065.256,177673,825
1776366065.359,176743,825
1776366065.461,176134,825
1776366065.564,176462,825
1776366065.667,175532,825
1776366065.770,177218,825
1776366065.873,176743,825
1776366065.975,176743,825
1776366066.078,177400,825
1776366066.181,178009,825
1776366066.283,175860,825
1776366066.386,176134,825
1776366066.489,175532,825
1776366066.592,176462,825
1776366066.695,178009,825
1776366066.799,179494,825
1776366066.901,176281,825
1776366067.004,178611,825
1776366067.106,178009,825
1776366067.209,178100,825
1776366067.311,178283,825
1776366067.414,178428,825
1776366067.517,175258,825
1776366067.619,176462,825
1776366067.722,175860,825
1776366067.825,177071,825
1776366067.928,177400,825
1776366068.030,178283,825
1776366068.133,175860,825
1776366068.236,178611,825
1776366068.338,176134,825
1776366068.441,176743,825
1776366068.543,177673,825
1776366068.646,176134,825
1776366068.749,174922,825
1776366068.852,177400,825
1776366068.954,176462,825
1776366069.057,178885,825
1776366069.163,178885,825
1776366069.266,177673,825
1776366069.369,178283,825
1776366069.471,176134,825
1776366069.574,176462,825
1776366069.677,178283,825
1776366069.780,177400,825
1776366069.883,176462,825
1776366069.985,177071,825
1776366070.088,176134,825
1776366070.191,178283,825
1776366070.293,177400,825
1776366070.396,176743,825
1776366070.499,177673,825
1776366070.602,178611,825
1776366070.705,175860,825
1776366070.808,176462,825
1776366070.910,175532,825
1776366071.013,178009,825
1776366071.116,178611,825
1776366071.218,176642,825
1776366071.321,175438,825
1776366071.424,176314,825
1776366071.529,177253,825
1776366071.632,177855,825
1776366071.735,176314,825
1776366071.837,177855,825
1776366071.940,176642,825
1776366072.043,178465,825
1776366072.145,177855,825
1776366072.248,178465,825
1776366072.351,178192,825
1776366072.454,179678,825
1776366072.557,176040,825
1776366072.660,176924,825
1776366072.762,175438,825
1776366072.865,176924,825
1776366072.968,175711,825
1776366073.070,175711,825
1776366073.173,177581,825
1776366073.276,176924,825
1776366073.380,175711,825
1776366073.483,178794,825
1776366073.588,176642,825
1776366073.691,177253,825
1776366073.794,177253,825
1776366073.897,176314,825
1776366073.999,175711,825
1776366074.103,176924,825
1776366074.206,175711,825
1776366074.309,179068,825
1776366074.411,178794,825
1776366074.514,176924,825
1776366074.617,178192,825
1776366074.719,176924,825
1776366074.822,177855,825
1776366074.925,177855,825
1776366075.028,177581,825
1776366075.132,176040,825
1776366075.234,176314,825
1776366075.337,175711,825
1776366075.440,176040,825
1776366075.542,178192,825
1776366075.645,177581,825
1776366075.748,175438,825
1776366075.851,176040,825
1776366075.955,177581,825
1776366076.057,176314,825
1776366076.160,175711,825
1776366076.263,177581,825
1776366076.365,176314,825
1776366076.468,176314,825
1776366076.571,177253,825
1776366076.673,175711,825
1776366076.776,178465,825
1776366076.879,178465,825
1776366076.983,176924,825
1776366077.086,178192,825
1776366077.191,176314,825
1776366077.293,175711,825
1776366077.396,177581,825
1776366077.499,176924,825
1776366077.602,176314,825
1776366077.704,178192,825
1776366077.808,176134,825
1776366077.911,177400,825
1776366078.017,178009,825
1776366078.120,178283,825
1776366078.222,175258,825
1776366078.325,178885,825
1776366078.428,175860,825
1776366078.531,176462,825
1776366078.633,177071,825
1776366078.736,176134,825
1776366078.839,175258,825
1776366078.941,176462,825
1776366079.044,176462,825
1776366079.146,178283,825
1776366079.249,177673,825
1776366079.352,176134,825
1776366079.455,178283,825
1776366079.558,176743,825
1776366079.660,177071,825
1776366079.763,177400,825
1776366079.866,176462,825
1776366079.968,175711,825
1776366080.071,177855,825
1776366080.173,176642,825
1776366080.276,177253,825
1776366080.379,177581,825
1776366080.482,177581,825
1776366080.586,178794,825
1776366080.688,175532,825
1776366080.791,176743,825
1776366080.894,176462,825
1776366080.996,175860,825
1776366081.099,178283,825
1776366081.202,177673,825
1776366081.304,176462,825
1776366081.407,177400,825
1776366081.511,175860,825
1776366081.614,178283,825
1776366081.717,177827,825
1776366081.819,175352,825
1776366081.922,174743,825
1776366082.024,176562,825
1776366082.127,177218,825
1776366082.230,177491,825
1776366082.332,176281,825
1776366082.435,176890,825
1776366082.552,178702,825
1776366082.656,176281,825
1776366082.760,178702,825
1776366082.863,176562,825
1776366082.966,177827,825
1776366083.069,176890,825
1776366083.172,178428,825
1776366083.275,175258,825
1776366083.378,178009,825
1776366083.481,176281,825
1776366083.585,177218,825
1776366083.688,175953,825
1776366083.790,176281,825
1776366083.893,178428,825
1776366083.996,177827,825
1776366084.098,175680,825
1776366084.202,175953,825
1776366084.305,176890,825
1776366084.408,177491,825
1776366084.511,176562,825
1776366084.614,178100,825
1776366084.716,176562,825
1776366084.819,178428,825
1776366084.921,178009,825
1776366085.024,178100,825
1776366085.127,178283,825
1776366085.229,179311,825
1776366085.332,176562,825
1776366085.435,175680,825
1776366085.538,175352,825
1776366085.640,175953,825
1776366085.743,177827,825
1776366085.846,178428,825
1776366085.948,175352,825
1776366086.051,177218,825
1776366086.153,175680,825
1776366086.256,176562,825
1776366086.359,177827,825
1776366086.462,176281,825
1776366086.567,176134,825
1776366086.670,176562,825
1776366086.773,175680,825
1776366086.875,178702,825
1776366086.978,178611,825
1776366087.081,175680,825
1776366087.184,178009,825
1776366087.286,176890,825
1776366087.389,176281,825
1776366087.492,178100,825
1776366087.594,175680,825
1776366087.697,175953,825
1776366087.800,179030,825
1776366087.902,176281,825
1776366088.005,177827,825
1776366088.108,177218,825
1776366088.210,177218,825
1776366088.313,177491,825
1776366088.416,178100,825
1776366088.518,176281,825
1776366088.621,176281,825
1776366088.724,175352,825
1776366088.826,176562,825
1776366088.929,178885,825
1776366089.032,175079,825
1776366089.134,178100,825
1776366089.237,176281,825
1776366089.342,177218,825
1776366089.444,177218,825
1776366089.547,176562,825
1776366089.650,177827,825
1776366089.752,177827,825
1776366089.855,178428,825
1776366089.958,177827,825
1776366090.060,179967,825
1776366090.163,175079,825
1776366090.268,176281,825
1776366090.370,176562,825
1776366090.473,176281,825
1776366090.576,178611,825
1776366090.678,176890,825
1776366090.781,176281,825
1776366090.884,178100,825
1776366090.986,175953,825
1776366091.089,178702,825
1776366091.197,177071,825
1776366091.299,177400,825
1776366091.402,175532,825
1776366091.505,177673,825
1776366091.608,175860,825
1776366091.710,178283,825
1776366091.813,177673,825
1776366091.916,175860,825
1776366092.019,174922,825
1776366092.121,177071,825
1776366092.224,177071,825
1776366092.327,178009,825
1776366092.429,178465,825
1776366092.532,176134,825
1776366092.635,175860,825
1776366092.737,177071,825
1776366092.840,178283,825
1776366092.944,178611,825
1776366093.047,178885,825
1776366093.149,175258,825
1776366093.252,178283,825
1776366093.355,175532,825
1776366093.458,177071,825
1776366093.561,177855,825
1776366093.663,175860,825
1776366093.766,178611,825
1776366093.870,176040,825
1776366093.973,177855,825
