timestamp_s,power_mw,sm_clock_mhz
1776360025.237,80724,1410
1776360025.340,225120,1380
1776360025.442,400613,1320
1776360025.545,387745,1335
1776360025.659,392696,1395
1776360025.762,314360,1410
1776360025.867,280584,1410
1776360025.970,305441,1410
1776360026.073,315845,1410
1776360026.176,303628,1410
1776360026.280,292594,1410
1776360026.383,321731,1410
1776360026.486,322333,1410
1776360026.589,323874,1410
1776360026.691,324759,1410
1776360026.794,325369,1410
1776360026.897,323546,1410
1776360026.999,322615,1410
1776360027.102,322615,1410
1776360027.205,323217,1410
1776360027.308,322615,1410
1776360027.411,323217,1410
1776360027.513,324485,1410
1776360027.616,323546,1410
1776360027.719,323874,1410
1776360027.821,322943,1410
1776360027.924,324485,1410
1776360028.027,324485,1410
1776360028.131,323874,1410
1776360028.234,323546,1410
1776360028.336,324759,1410
1776360028.439,324485,1410
1776360028.542,325087,1410
1776360028.644,323217,1410
1776360028.747,323874,1410
1776360028.850,325087,1410
1776360028.952,325369,1410
1776360029.055,324485,1410
1776360029.158,322615,1410
1776360029.260,326300,1410
1776360029.363,324759,1410
1776360029.466,324759,1410
1776360029.568,324156,1410
1776360029.671,324485,1410
1776360029.774,325697,1410
1776360029.877,326910,1410
1776360029.981,324485,1410
1776360030.084,324485,1410
1776360030.187,325087,1410
1776360030.290,326910,1410
1776360030.392,326629,1410
1776360030.495,325087,1410
1776360030.598,324156,1410
1776360030.701,326300,1410
1776360030.805,327239,1410
1776360030.907,326026,1410
1776360031.010,325087,1410
1776360031.113,324759,1410
1776360031.215,324485,1410
1776360031.318,325697,1410
1776360031.421,326629,1410
1776360031.523,283025,1410
1776360031.626,320792,1410
1776360031.730,324485,1410
1776360031.832,325369,1410
1776360031.935,327239,1410
1776360032.038,325369,1410
1776360032.140,325697,1410
1776360032.243,324156,1410
1776360032.346,324759,1410
1776360032.449,325702,1410
1776360032.552,326030,1410
1776360032.656,326910,1410
1776360032.759,326910,1410
1776360032.861,326910,1410
1776360032.964,325697,1410
1776360033.067,324759,1410
1776360033.169,324485,1410
1776360033.272,326910,1410
1776360033.375,328452,1410
1776360033.479,325697,1410
1776360033.582,325966,1410
1776360033.684,324755,1410
1776360033.787,325364,1410
1776360033.889,326026,1410
1776360033.992,326295,1410
1776360034.094,326576,1410
1776360034.197,326576,1410
1776360034.300,325966,1410
1776360034.404,323215,1410
1776360034.506,325966,1410
1776360034.609,325966,1410
1776360034.711,326576,1410
1776360034.814,325966,1410
1776360034.916,326026,1410
1776360035.019,326904,1410
1776360035.122,325364,1410
1776360035.225,325966,1410
1776360035.328,327178,1410
1776360035.431,326576,1410
1776360035.533,328116,1410
1776360035.636,325693,1410
1776360035.739,325966,1410
1776360035.841,325364,1410
1776360035.944,326300,1410
1776360036.046,325966,1410
1776360036.149,326295,1410
1776360036.252,325966,1410
1776360036.355,325966,1410
1776360036.457,326295,1410
1776360036.560,328116,1410
1776360036.662,326295,1410
1776360036.765,327178,1410
1776360036.868,326904,1410
1776360036.970,326295,1410
1776360037.073,325036,1410
1776360037.177,325966,1410
1776360037.280,326295,1410
1776360037.382,327513,1410
1776360037.485,327513,1410
1776360037.587,324755,1410
1776360037.690,326300,1410
1776360037.793,326300,1410
1776360037.895,327513,1410
1776360037.998,328780,1410
1776360038.101,327842,1410
1776360038.204,326910,1410
1776360038.307,326629,1410
1776360038.409,325693,1410
1776360038.512,326576,1410
1776360038.614,326904,1410
1776360038.717,329054,1410
1776360038.819,325693,1410
1776360038.922,325966,1410
1776360039.025,326910,1410
1776360039.127,326576,1410
1776360039.230,326904,1410
1776360039.332,326910,1410
1776360039.435,327506,1410
1776360039.538,328178,1410
1776360039.640,327506,1410
1776360039.743,326300,1410
1776360039.846,327239,1410
1776360039.948,326026,1410
1776360040.052,327239,1410
1776360040.155,327841,1410
1776360040.257,322615,1410
1776360040.360,326300,1410
1776360040.462,326910,1410
1776360040.565,327513,1410
1776360040.667,328780,1410
1776360040.770,329383,1410
1776360040.873,327513,1410
1776360040.975,326629,1410
1776360041.080,326300,1410
1776360041.182,326910,1410
1776360041.285,327841,1410
1776360041.387,327841,1410
1776360041.490,327513,1410
1776360041.593,327513,1410
1776360041.695,327841,1410
1776360041.798,326910,1410
1776360041.901,328178,1410
1776360042.004,327842,1410
1776360042.107,328178,1410
1776360042.210,327239,1410
1776360042.312,326026,1410
1776360042.415,327513,1410
1776360042.517,326910,1410
1776360042.620,327513,1410
1776360042.722,329054,1410
1776360042.825,329046,1410
1776360042.929,328178,1410
1776360043.032,327239,1410
1776360043.134,326026,1410
1776360043.237,326904,1410
1776360043.339,327239,1410
1776360043.442,327841,1410
1776360043.545,328178,1410
1776360043.647,328178,1410
1776360043.750,326629,1410
1776360043.854,327239,1410
1776360043.957,328444,1410
1776360044.060,327841,1410
1776360044.162,328780,1410
1776360044.265,327842,1410
1776360044.367,326910,1410
1776360044.470,326300,1410
1776360044.573,326910,1410
1776360044.676,327239,1410
1776360044.779,328452,1410
1776360044.881,329383,1410
1776360044.984,329383,1410
1776360045.087,328178,1410
1776360045.189,327841,1410
1776360045.292,326910,1410
1776360045.394,327239,1410
1776360045.497,329993,1410
1776360045.600,328178,1410
1776360045.704,327841,1410
1776360045.806,327239,1410
1776360045.909,327239,1410
1776360046.011,327841,1410
1776360046.114,328178,1410
1776360046.217,328452,1410
1776360046.320,328178,1410
1776360046.423,327841,1410
1776360046.526,326629,1410
1776360046.628,327513,1410
1776360046.731,326910,1410
1776360046.834,328780,1410
1776360046.936,329383,1410
1776360047.039,329054,1410
1776360047.142,328176,1410
1776360047.244,327573,1410
1776360047.347,327244,1410
1776360047.450,329390,1410
1776360047.554,329390,1410
1776360047.656,328176,1410
1776360047.759,327848,1410
1776360047.861,327244,1410
1776360047.964,327848,1410
1776360048.067,328176,1410
1776360048.169,324488,1410
1776360048.272,327848,1410
1776360048.375,328176,1410
